"",transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,fraud_type,customer_scammed,bank_to,bank_from,factor_increase,newAmount
2923,Invest Engine,Investment,Investment,45.93615934828974,non-fraud,2024-02-20T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,76.4995829400743
33242,Grocery Store - Weekly Shopping,Groceries,Groceries,9.359052291222394,non-fraud,2024-02-28T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,15.586056978869221
18730,Costco Wholesale,Groceries,Groceries,12.619390325855171,non-fraud,2024-02-25T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,21.0156467275898
39443,Gelson's Markets,Groceries,Groceries,18.013822995820206,non-fraud,2024-02-05T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,29.999241684271805
38972,Save Mart Supermarkets,Groceries,Groceries,13.25385089311611,non-fraud,2024-02-16T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,22.07224287049725
37611,Ralphs,Groceries,Groceries,8.53334284483495,non-fraud,2024-02-12T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,14.21096534790833
3145,Transfer to Emergency Fund,Transfers,Transfers,135.06724411072267,non-fraud,2024-02-02T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,224.93364682479023
948,SLC,Loan Payment,Loan Payment,84.00986477693434,non-fraud,2024-02-15T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,139.905462482396
6895,Ebay ,Online Shopping,Online Shopping,6.651211018510628,non-fraud,2024-02-03T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,11.076565306747474
10127,Currys PC World,Online Shopping,Online Shopping,11.569039338906437,non-fraud,2024-02-21T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,19.26644928526455
9585,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,11.74207403906851,non-fraud,2024-02-14T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,19.55461186969385
16237,HCRG Care (Virgin Care),Healthcare,Healthcare,17.109185440586902,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,28.49270747093965
2667,Rituals ,Personal care,Personal care,6.2747846532457645,non-fraud,2024-03-04T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,10.449685298515305
3250,Waterstones ,Personal care,Personal care,4.095154570502436,non-fraud,2024-03-16T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,6.819847831493539
5204,Boots ,Personal care,Personal care,8.1660235690523,non-fraud,2024-03-24T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,13.599251791488227
1013,Rituals ,Personal care,Personal care,3.8735487264352173,non-fraud,2024-03-05T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,6.450797504066535
3699,Manning Books ,Personal care,Personal care,3.8189061895419307,non-fraud,2024-03-24T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,6.359798793194123
15995,Cancer Research UK,Charity,Charity,3.2694451241149913,non-fraud,2024-03-16T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,5.444756200532647
16695,Barnardo's,Charity,Charity,0.804459570928944,non-fraud,2024-03-11T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,4.804459570928944
3557,Help for Heroes,Charity,Charity,6.717996341380201,non-fraud,2024-03-04T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,11.187785953369312
7612,Macmillan Cancer Support,Charity,Charity,4.3926528269214415,non-fraud,2024-03-02T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,7.315285257354448
15914,Magnet Kitchens,Home Improvement,Home Improvement,50.20738431544832,non-fraud,2024-03-11T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,83.6126488399345
10252,Dunkin',Dining Out,cafes,2.67444861127698,non-fraud,2024-03-03T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,4.453881348810828
7496,Seafood Eatery,Dining Out,restaurants,8.876376548665027,non-fraud,2024-03-21T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,14.78223503282958
5142,Virgin Trains,Transportation,Transportation,9.6778004230999,non-fraud,2024-03-03T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,16.116882792291623
3379,Gas Station - Fuel Purchase,Transportation,Fuel,4.611222974494589,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,7.679280100844096
2694,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,1.894274612300608,non-fraud,2024-03-09T00:00:00.000000000,75,spending,none,0,nan,bank_D,1.6653456454652966,5.894274612300608
2444,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,2.395164533822403,non-fraud,2024-03-25T00:00:00.000000000,75,spending,none,0,nan,bank_D,1.6653456454652966,3.988776826574056
4042,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.4462473846285086,non-fraud,2024-03-06T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,4.446247384628508
3864,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.563383694446816,non-fraud,2024-03-08T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,5.5633836944468165
2728,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.692138800648299,non-fraud,2024-03-31T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,4.692138800648299
1261,Virgin Holidays,Holiday,Holiday,92.62820712360327,non-fraud,2024-03-18T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,154.2579813805503
4407,RS Components,Electronics,Electronics,430.5771193261116,non-fraud,2024-03-31T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,717.0597307067313
649,Credit Card Payment - Discover **** 9012,Credit Card Payment,Credit Card Payment,99.7712009741535,non-fraud,2024-03-20T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,166.15353508514949
1178,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,47.378115182973694,non-fraud,2024-03-12T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,78.9009378103185
6512,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,31.225174138019316,non-fraud,2024-03-31T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,52.00070777964606
19414,Payless ShoeSource - Inexpensive Shoes,Shopping,Shopping,9.768871317922045,non-fraud,2024-03-31T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,16.268547310412313
14312,Boohoo - Cheap Fashion Finds,Shopping,Shopping,45.495983356649376,non-fraud,2024-03-30T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,75.76653776915765
397,Interest Earned - Savings Account,Interest,Interest,1.827489289431035,non-fraud,2024-03-04T00:00:00.000000000,75,income,none,0,bank_D,bank_A,1.6653456454652966,5.8274892894310355
89,Savings Account Interest - October,Interest,Interest,2.7230197551821242,non-fraud,2024-03-22T00:00:00.000000000,75,income,none,0,bank_D,bank_B,1.6653456454652966,4.534769091808529
2765,Cinemacity,Entertainment,Entertainment,12.874388831357175,non-fraud,2024-03-12T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,21.44030737832772
1648,Etorro,Investment,Investment,43.920456876226275,non-fraud,2024-03-14T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,73.14274160566977
3253,Vanguard ,Investment,Investment,65.30086728397175,non-fraud,2024-03-24T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,108.74851497646961
5544,Invest Engine,Investment,Investment,65.50425894907454,non-fraud,2024-03-08T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,109.08723240027247
6968,ShopRite,Groceries,Groceries,22.37004746481279,non-fraud,2024-03-19T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,37.25386113437798
15861,Food City,Groceries,Groceries,7.510313126332858,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,12.507267261019283
4965,Grocery Shopping - Mega Mart,Groceries,Groceries,12.925995671756391,non-fraud,2024-03-15T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,21.526250605262778
14902,Grocery Store - Weekly Shopping,Groceries,Groceries,34.251763542608586,non-fraud,2024-03-07T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,57.04102526519021
34866,Grocery Shopping - Super Value Mart,Groceries,Groceries,32.166240051181475,non-fraud,2024-03-07T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,53.56790780022649
3413,Transfer to Vacation Fund,Transfers,Transfers,135.44063477949348,non-fraud,2024-03-30T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,225.55547134908508
1304,Transfer from Current to Savings,Transfers,Transfers,192.663513692741,non-fraud,2024-03-17T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,320.8513435682498
14427,Transfer to Investment Account,Transfers,Transfers,112.36327003156201,non-fraud,2024-03-14T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,187.12368245730306
13075,Transfer to Emergency Fund,Transfers,Transfers,59.87304195257194,non-fraud,2024-03-11T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,99.7093096964767
14916,Transfer to Investment Account,Transfers,Transfers,66.67300209929206,non-fraud,2024-03-05T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,111.03359371615461
7704,Transfer from Current to Savings,Transfers,Transfers,37.11746103301207,non-fraud,2024-03-31T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,61.81340210205448
3998,Car Loan,Loan Payment,Loan Payment,50.893451723108484,non-fraud,2024-03-27T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,84.75518820977702
7037,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,16.237940546788384,non-fraud,2024-03-30T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,27.041783580918413
10528,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,22.518796593022294,non-fraud,2024-03-20T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,37.501579847308435
11595,Currys PC World,Online Shopping,Online Shopping,10.242439970997198,non-fraud,2024-03-18T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,17.057202804639882
760,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,46.05455151155853,non-fraud,2024-03-29T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,76.6967468136312
3955,Salary Deposit - XYZ Corporation,Income,Income,675.4303271449296,non-fraud,2024-03-29T00:00:00.000000000,75,income,none,0,bank_D,bank_B,1.6653456454652966,1124.8249541260093
1400,NatWest MRTG,Housing,Housing,258.58062736500926,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,430.6261217840027
17163,Practice Plus Group,Healthcare,Healthcare,19.34952945321166,non-fraud,2024-04-27T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,32.22365461670854
9284,Sirona,Healthcare,Healthcare,28.43536905996762,non-fraud,2024-04-03T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,47.3547180412157
4546,Sanctuary spa,Personal care,Personal care,6.0926428636014744,non-fraud,2024-04-28T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,10.146356262273931
3873,Rituals ,Personal care,Personal care,4.08301178452615,non-fraud,2024-04-18T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,6.799625895744113
4729,Superdrug ,Personal care,Personal care,4.869257176490665,non-fraud,2024-04-14T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,8.108996235519374
2260,Sanctuary spa,Personal care,Personal care,7.571027056214289,non-fraud,2024-04-21T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,12.60837693976641
2674,Waterstones ,Personal care,Personal care,4.459438149791014,non-fraud,2024-04-27T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,7.426505903976284
2776,Macmillan Cancer Support,Charity,Charity,8.211559016463372,non-fraud,2024-04-20T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,13.675084050548572
206,Barnardo's,Charity,Charity,3.4515869137592805,non-fraud,2024-04-12T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,5.7480852367740205
10085,UNICEF UK,Charity,Charity,0.6496390497312983,non-fraud,2024-04-10T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,4.649639049731299
9099,The Royal British Legion,Charity,Charity,11.945465704171301,non-fraud,2024-04-09T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,19.89332929349672
11236,Howdens,Home Improvement,Home Improvement,21.252911154994482,non-fraud,2024-04-16T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,35.393443045430885
7252,Chinese Buffet,Dining Out,restaurants,7.276564496289354,non-fraud,2024-04-24T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,12.117994997842855
12997,Stumptown Coffee,Dining Out,cafes,0.947137306150304,non-fraud,2024-04-22T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,4.947137306150304
417,Fuel Purchase - Gas Station,Transportation,Fuel,3.8614059404589316,non-fraud,2024-04-17T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,6.43057556831711
1811,First Bus,Transportation,Transportation,6.569247213170698,non-fraud,2024-04-26T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,10.940067240438857
5194,Citylink,Transportation,Transportation,11.566003642412365,non-fraud,2024-04-17T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,19.26139380132719
5914,TFL,Transportation,Transportation,12.057786474451946,non-fraud,2024-04-17T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,20.0803821991789
4633,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,7.774418721317078,non-fraud,2024-04-13T00:00:00.000000000,75,spending,none,0,nan,bank_D,1.6653456454652966,12.947094363569276
5549,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,2.6258774673718364,non-fraud,2024-04-23T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,4.37299360581313
10537,Thomas Cook,Holiday,Holiday,212.7325032150476,non-fraud,2024-04-18T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,354.27314787811173
6605,Virgin Holidays,Holiday,Holiday,201.0966785532716,non-fraud,2024-04-18T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,334.89547794622536
3443,Electronics Store - Gadget Purchase,Electronics,Electronics,225.76778396059058,non-fraud,2024-04-21T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,375.98139590511937
2075,Electronics Store - Gadget Purchase,Electronics,Electronics,170.92489109869507,non-fraud,2024-04-25T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,284.6490230928419
9798,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,268.121821445876,non-fraud,2024-04-06T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,446.5155077991133
10472,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,37.8278140126248,non-fraud,2024-04-28T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,62.996385343395836
7606,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,46.78008297364161,non-fraud,2024-04-22T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,77.90500747465933
10709,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,53.6589712292076,non-fraud,2024-04-04T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,89.36073407670851
12265,Forever 21 - Fashion Shopping,Shopping,Shopping,108.76293398959322,non-fraud,2024-04-28T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,181.12787850759858
13463,Uniqlo - Everyday Wear,Shopping,Shopping,13.61813447240469,non-fraud,2024-04-03T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,22.678900942979997
12476,PacSun - Casual Wear,Shopping,Shopping,10.558152406380632,non-fraud,2024-04-15T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,17.582973134124927
11786,PacSun - Casual Wear,Shopping,Shopping,49.03560546873673,non-fraud,2024-04-03T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,81.66123204011501
102,Interest Earned - Savings Account,Interest,Interest,1.0867793448775924,non-fraud,2024-04-10T00:00:00.000000000,75,income,none,0,bank_D,bank_D,1.6653456454652966,5.086779344877592
966,Interest Earned - Savings Account,Interest,Interest,3.363551715431208,non-fraud,2024-04-27T00:00:00.000000000,75,income,none,0,bank_D,bank_C,1.6653456454652966,5.601476202590691
576,Savings Account Interest - October,Interest,Interest,1.5299910330120294,non-fraud,2024-04-18T00:00:00.000000000,75,income,none,0,bank_D,bank_E,1.6653456454652966,5.529991033012029
3400,Art Gallery and Museum ,Entertainment,Entertainment,16.711509199863535,non-fraud,2024-04-03T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,27.830439075145982
1047,Etorro,Investment,Investment,60.72607266740602,non-fraud,2024-04-23T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,101.1299006828738
815,Vanguard ,Investment,Investment,85.13610817623486,non-fraud,2024-04-07T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,141.78104702315517
3641,AJ Bells ,Investment,Investment,49.94327872046411,non-fraud,2024-04-09T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,83.17282173738451
10918,Lidl,Groceries,Groceries,15.925263807899022,non-fraud,2024-04-02T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,26.521068735370722
32764,Albertsons,Groceries,Groceries,12.834924776934248,non-fraud,2024-04-11T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,21.37458608714209
33914,Marks & Spencer,Groceries,Groceries,11.441540086155435,non-fraud,2024-04-24T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,19.054118959895586
13362,Fry's Food Stores,Groceries,Groceries,44.71580935767301,non-fraud,2024-04-09T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,74.4672783972571
19118,Food Basics,Groceries,Groceries,15.36973134948394,non-fraud,2024-04-26T00:00:00.000000000,75,spending,none,0,bank_E,bank_D,1.6653456454652966,25.595915174834538
11322,Transfer to Vacation Fund,Transfers,Transfers,200.02811338735842,non-fraud,2024-04-14T00:00:00.000000000,75,spending,none,0,bank_C,bank_D,1.6653456454652966,333.11594760027594
6259,Transfer from Current to Savings,Transfers,Transfers,73.6642111251387,non-fraud,2024-04-26T00:00:00.000000000,75,spending,none,0,bank_D,bank_D,1.6653456454652966,122.676373223886
2268,Loans company ,Loan Payment,Loan Payment,60.87178609912146,non-fraud,2024-04-21T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,101.37256391186689
8225,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,26.480380517785584,non-fraud,2024-04-15T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,44.0989863855583
7058,Aliexpress,Online Shopping,Online Shopping,122.83338723961458,non-fraud,2024-04-06T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,204.56004655724468
1101,H&M - Accessories,Online Shopping,Online Shopping,27.221090462339024,non-fraud,2024-04-08T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,45.33252446627321
6891,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,8.75798438539624,non-fraud,2024-04-19T00:00:00.000000000,75,spending,none,0,bank_A,bank_D,1.6653456454652966,14.58507115927269
3955,Salary Deposit - XYZ Corporation,Income,Income,675.4303271449296,non-fraud,2024-04-26T00:00:00.000000000,75,income,none,0,bank_D,bank_B,1.6653456454652966,1124.8249541260093
1400,NatWest MRTG,Housing,Housing,258.58062736500926,non-fraud,2024-04-01T00:00:00.000000000,75,spending,none,0,bank_B,bank_D,1.6653456454652966,430.6261217840027
3802,All 4 (Channel 4),Utilities,TV,9.617086493218471,non-fraud,2024-02-02T00:00:00.000000000,75,spending,none,0,bank_C,bank_B,1.6653456454652966,16.0157731135445
4552,CuriosityStream,Utilities,TV,5.7162164983366095,non-fraud,2024-02-02T00:00:00.000000000,75,spending,none,0,bank_D,bank_B,1.6653456454652966,9.51947625404176
10415,Amazon Prime Video,Utilities,TV,6.335498583127194,non-fraud,2024-02-02T00:00:00.000000000,75,spending,none,0,bank_B,bank_B,1.6653456454652966,10.550794977262429
473,EE,Utilities,Mobile,11.025649666467642,non-fraud,2024-02-02T00:00:00.000000000,75,spending,none,0,bank_A,bank_B,1.6653456454652966,18.361517660477787
3802,All 4 (Channel 4),Utilities,TV,9.617086493218471,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_C,bank_B,1.6653456454652966,16.0157731135445
4552,CuriosityStream,Utilities,TV,5.7162164983366095,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_D,bank_B,1.6653456454652966,9.51947625404176
10415,Amazon Prime Video,Utilities,TV,6.335498583127194,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_B,bank_B,1.6653456454652966,10.550794977262429
473,EE,Utilities,Mobile,11.025649666467642,non-fraud,2024-03-01T00:00:00.000000000,75,spending,none,0,bank_A,bank_B,1.6653456454652966,18.361517660477787
3802,All 4 (Channel 4),Utilities,TV,9.617086493218471,non-fraud,2024-04-01T00:00:00.000000000,75,spending,none,0,bank_C,bank_B,1.6653456454652966,16.0157731135445
4552,CuriosityStream,Utilities,TV,5.7162164983366095,non-fraud,2024-04-01T00:00:00.000000000,75,spending,none,0,bank_D,bank_B,1.6653456454652966,9.51947625404176
10415,Amazon Prime Video,Utilities,TV,6.335498583127194,non-fraud,2024-04-01T00:00:00.000000000,75,spending,none,0,bank_B,bank_B,1.6653456454652966,10.550794977262429
473,EE,Utilities,Mobile,11.025649666467642,non-fraud,2024-04-01T00:00:00.000000000,75,spending,none,0,bank_A,bank_B,1.6653456454652966,18.361517660477787
3524,Sirona,Healthcare,Healthcare,16.74754879696498,non-fraud,2024-02-24T00:00:00.000000000,76,spending,none,1,bank_C,bank_B,1.416485964313148,23.722667807550444
16520,Totally Plc,Healthcare,Healthcare,33.944646758556964,non-fraud,2024-02-25T00:00:00.000000000,76,spending,none,1,bank_E,bank_B,1.416485964313148,48.082115697063735
1334,Sirona,Healthcare,Healthcare,61.7872163316851,non-fraud,2024-02-25T00:00:00.000000000,76,spending,none,1,bank_E,bank_B,1.416485964313148,87.52072470781206
2361,Superdrug ,Personal care,Personal care,11.496667160952857,non-fraud,2024-02-16T00:00:00.000000000,76,spending,none,1,bank_B,bank_B,1.416485964313148,16.28486766986961
995,Waterstones ,Personal care,Personal care,8.906232220520211,non-fraud,2024-02-27T00:00:00.000000000,76,spending,none,1,bank_D,bank_B,1.416485964313148,12.6155529352804
2615,Rituals ,Personal care,Personal care,8.979928804885294,non-fraud,2024-02-18T00:00:00.000000000,76,spending,none,1,bank_C,bank_B,1.416485964313148,12.71994311265136
7967,WWF-UK (World Wide Fund for Nature),Charity,Charity,2.284594115317555,non-fraud,2024-02-06T00:00:00.000000000,76,spending,none,1,bank_A,bank_B,1.416485964313148,3.23609549849973
16218,Age UK,Charity,Charity,10.501763272024245,non-fraud,2024-02-02T00:00:00.000000000,76,spending,none,1,bank_B,bank_B,1.416485964313148,14.875600275361663
9672,Marks & Spencer,Home Improvement,Home Improvement,32.083808003338625,non-fraud,2024-02-21T00:00:00.000000000,76,spending,none,1,bank_A,bank_B,1.416485964313148,45.44626371844701
19185,Brazilian Churrascaria,Dining Out,restaurants,14.179222831841857,non-fraud,2024-02-18T00:00:00.000000000,76,spending,none,1,bank_E,bank_B,1.416485964313148,20.08467012617252
15230,Irish Pub,Dining Out,restaurants,4.329674331448592,non-fraud,2024-02-05T00:00:00.000000000,76,spending,none,1,bank_E,bank_B,1.416485964313148,6.132922920543843
3246,LNER,Transportation,Transportation,2.0524498745675452,non-fraud,2024-02-12T00:00:00.000000000,76,spending,none,1,bank_D,bank_B,1.416485964313148,2.907266439781209
5627,Trainline ,Transportation,Transportation,2.350921041246129,non-fraud,2024-02-18T00:00:00.000000000,76,spending,none,1,bank_D,bank_B,1.416485964313148,3.3300466581335932
693,Scotrail ,Transportation,Transportation,3.751156144182695,non-fraud,2024-02-14T00:00:00.000000000,76,spending,none,1,bank_E,bank_B,1.416485964313148,5.313460028181815
4812,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,16.375381045921312,non-fraud,2024-02-11T00:00:00.000000000,76,spending,none,1,nan,bank_B,1.416485964313148,23.195497411827095
3614,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,31.505289816072732,non-fraud,2024-02-17T00:00:00.000000000,76,spending,none,1,nan,bank_B,1.416485964313148,44.62680082608499
371,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,0.9580555967460714,non-fraud,2024-02-04T00:00:00.000000000,76,spending,none,1,bank_A,bank_B,1.416485964313148,4.958055596746071
5590,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.988396496004092,non-fraud,2024-02-18T00:00:00.000000000,76,spending,none,1,bank_B,bank_B,1.416485964313148,4.233021692392389
2578,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.4246176256112117,non-fraud,2024-02-05T00:00:00.000000000,76,spending,none,1,bank_C,bank_B,1.416485964313148,3.4344368355045525
13992,Saga Holidays,Holiday,Holiday,230.0254639495135,non-fraud,2024-02-27T00:00:00.000000000,76,spending,none,1,bank_E,bank_B,1.416485964313148,325.82784111910587
2081,Electronics Store - Gadget Purchase,Electronics,Electronics,260.7716789466259,non-fraud,2024-02-20T00:00:00.000000000,76,spending,none,1,bank_C,bank_B,1.416485964313148,369.37942311827004
4041,Farnell,Electronics,Electronics,132.85651746415235,non-fraud,2024-02-13T00:00:00.000000000,76,spending,none,1,bank_A,bank_B,1.416485964313148,188.18939225549641
5397,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,83.60140530374949,non-fraud,2024-02-04T00:00:00.000000000,76,spending,none,1,bank_D,bank_B,1.416485964313148,118.42021720961591
5335,Converse Outlet - Discounted Sneakers,Shopping,Shopping,14.720892726925214,non-fraud,2024-02-17T00:00:00.000000000,76,spending,none,1,bank_A,bank_B,1.416485964313148,20.85193792984907
22348,Clothing Store Purchase - Fashion World,Shopping,Shopping,28.84484312049326,non-fraud,2024-02-22T00:00:00.000000000,76,spending,none,1,bank_A,bank_B,1.416485964313148,40.858315422993364
