"",transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,fraud_type,customer_scammed,bank_to,bank_from,factor_increase,newAmount
7603,The Royal British Legion,Charity,Charity,6.307410309577264,non-fraud,2024-02-09T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,6.921970224725103
1239,Interest Earned - Savings Account,Interest,Interest,1.8139214926482339,non-fraud,2024-02-02T00:00:00.000000000,87,income,none,0,bank_B,bank_A,1.0974345864601012,5.813921492648234
747,Interest Earned - Savings Account,Interest,Interest,1.9437683673931183,non-fraud,2024-02-19T00:00:00.000000000,87,income,none,0,bank_B,bank_A,1.0974345864601012,5.943768367393118
423,Savings Account Interest - October,Interest,Interest,2.1050932723791864,non-fraud,2024-02-22T00:00:00.000000000,87,income,none,0,bank_B,bank_D,1.0974345864601012,2.3102021648333935
5155,Paycheck Deposit - XYZ Inc.,Income,Income,1110.647210507259,non-fraud,2024-02-23T00:00:00.000000000,87,income,none,0,bank_B,bank_B,1.0974345864601012,1218.8626621660987
2276,Vanguard ,Investment,Investment,118.79415137644865,non-fraud,2024-02-16T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,130.3688103896916
4097,Interactive Brokers ,Investment,Investment,93.91076847079262,non-fraud,2024-02-18T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,103.0609253608946
5086,Etorro,Investment,Investment,73.09198622002948,non-fraud,2024-02-08T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,80.21367367092547
8551,Charlotte Russe - Jewelry,Shopping,Shopping,119.03810611081781,non-fraud,2024-02-14T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,130.63653475271897
17817,Charlotte Russe - Affordable Apparel,Shopping,Shopping,43.08948864640089,non-fraud,2024-02-26T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,47.28789515344018
34528,Zara - Clothing Purchase,Shopping,Shopping,117.35009673913433,non-fraud,2024-02-02T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,128.78405488596474
7528,RS Components,Electronics,Electronics,177.33148336371065,non-fraud,2024-02-14T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,194.60970311161012
3844,CeX,Electronics,Electronics,196.3166703529248,non-fraud,2024-02-22T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,215.44470394398604
1081,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,40.86241800683711,non-fraud,2024-02-10T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,44.84383080709308
1455,Direct Debit Mortg. TSB ,Housing,Housing,366.9669417979441,non-fraud,2024-02-02T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,402.7222140165548
8201,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,37.94676545574743,non-fraud,2024-02-12T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,41.644092855426635
2315,Zara - Affordable Fashion,Online Shopping,Online Shopping,17.44669826117629,non-fraud,2024-02-09T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,19.14661009134817
4323,Waterstones ,Personal care,Personal care,12.449560960388313,non-fraud,2024-02-08T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,13.662578784173569
18,Waterstones ,Personal care,Personal care,10.879594202109255,non-fraud,2024-02-25T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,11.939642964045484
3464,Sanctuary spa,Personal care,Personal care,7.747530193111437,non-fraud,2024-02-04T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,8.502407593564397
7596,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,72.6355547815323,non-fraud,2024-02-20T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,79.71277002397093
10456,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,103.55878473971555,non-fraud,2024-02-27T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,113.64899210514037
14305,Acme Markets,Groceries,Groceries,12.343322608324316,non-fraud,2024-03-06T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,13.545989142210013
1325,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,12.158389180657359,non-fraud,2024-03-29T00:00:00.000000000,87,spending,none,0,nan,bank_B,1.0974345864601012,13.343036802495677
4613,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,14.775000444455786,non-fraud,2024-03-26T00:00:00.000000000,87,spending,none,0,nan,bank_B,1.0974345864601012,16.214596502709146
1254,Cinemacity,Entertainment,Entertainment,30.211039523976442,non-fraud,2024-03-13T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,33.15463966652486
903,Paintball ,Entertainment,Entertainment,22.266771641857606,non-fraud,2024-03-12T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,24.43632532858351
394,DesignMyNight ,Entertainment,Entertainment,18.001498544177156,non-fraud,2024-03-29T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,19.75546711049117
1185,Paintball ,Entertainment,Entertainment,25.52474777182016,non-fraud,2024-03-07T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,28.011741015465844
2019,Art Gallery and Museum ,Entertainment,Entertainment,21.83788347982147,non-fraud,2024-03-08T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,23.96564862584175
1878,Everyman cinema ,Entertainment,Entertainment,29.36113270746447,non-fraud,2024-03-04T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,32.22192253081642
9061,Pontins,Holiday,Holiday,115.79980374975601,non-fraud,2024-03-28T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,127.08270974027435
1085,National express,Transportation,Transportation,7.9836154199203175,non-fraud,2024-03-13T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,8.76149568681674
957,Gas Station - Fuel Purchase,Transportation,Fuel,62.735714270679914,non-fraud,2024-03-26T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,68.84834264692267
3241,Gas Station - Fuel Purchase,Transportation,Fuel,14.59006701678883,non-fraud,2024-03-10T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,16.01164416299481
5201,Citylink,Transportation,Transportation,14.287090975717435,non-fraud,2024-03-09T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,15.679147776654306
6069,Abellio Scotrail,Transportation,Transportation,40.46107312126201,non-fraud,2024-03-22T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,44.40338104856409
436,Fuel Purchase - Gas Station,Transportation,Fuel,41.78315039139174,non-fraud,2024-03-12T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,45.85427437077721
1038,Abellio Scotrail,Transportation,Transportation,18.540559812057435,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,20.34705159008402
8294,Japanese Izakaya,Dining Out,restaurants,13.83459429100041,non-fraud,2024-03-05T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,15.182562264587313
7331,Hemingway's,Dining Out,bars,15.530473170244205,non-fraud,2024-03-07T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,17.043678401116647
3731,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.514880205356985,non-fraud,2024-03-07T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,5.5148802053569845
279,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.4721704536177615,non-fraud,2024-03-14T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,4.472170453617761
2370,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,2.8094141990256807,non-fraud,2024-03-22T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,3.0831483097028842
806,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,1.1922303953848477,non-fraud,2024-03-02T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,5.192230395384848
13550,Debenhams,Home Improvement,Home Improvement,119.69914474588268,non-fraud,2024-03-04T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,131.36198141382556
15920,Transfer from Savings to Current,Transfers,Transfers,321.0444304298366,non-fraud,2024-03-08T00:00:00.000000000,87,income,none,0,bank_B,bank_E,1.0974345864601012,352.32526174408645
15149,Transfer to Emergency Fund,Transfers,Transfers,126.7148107358866,non-fraud,2024-03-06T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,139.0612159183077
2831,Transfer from Current to Savings,Transfers,Transfers,95.19743295690101,non-fraud,2024-03-03T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,104.47295546911987
12824,Transfer to Emergency Fund,Transfers,Transfers,42.18843003074699,non-fraud,2024-03-14T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,46.29904226419374
7969,Pharmacy MYH,Healthcare,Healthcare,43.195726998464885,non-fraud,2024-03-06T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,47.40448479540374
10837,Ramsay Healthcare,Healthcare,Healthcare,28.534834413633387,non-fraud,2024-03-04T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,31.31511420443322
9026,Macmillan Cancer Support,Charity,Charity,7.212403679011306,non-fraud,2024-03-13T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,7.915141248859085
1582,Shelter,Charity,Charity,2.2939614538262916,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,2.517472639435269
34,Savings Account Interest - October,Interest,Interest,2.3057657151667357,non-fraud,2024-03-10T00:00:00.000000000,87,income,none,0,bank_B,bank_A,1.0974345864601012,2.5304270440978858
353,Savings Account Interest - October,Interest,Interest,3.9780360717296404,non-fraud,2024-03-28T00:00:00.000000000,87,income,none,0,bank_B,bank_D,1.0974345864601012,4.365634371301983
622,Interest Earned - Savings Account,Interest,Interest,3.6829295382185396,non-fraud,2024-03-17T00:00:00.000000000,87,income,none,0,bank_B,bank_C,1.0974345864601012,4.041774254736555
360,Invest Engine,Investment,Investment,77.20380392028416,non-fraud,2024-03-16T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,84.72612462840378
8357,Zalando - Affordable Online Shopping,Shopping,Shopping,17.505719567878508,non-fraud,2024-03-25T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,19.21138211466125
7237,Argos,Electronics,Electronics,213.2754591453627,non-fraud,2024-03-12T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,234.0558653092793
8261,Scan,Electronics,Electronics,121.4540449318287,non-fraud,2024-03-15T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,133.287869573668
1638,Car Loan,Loan Payment,Loan Payment,71.9784509002476,non-fraud,2024-03-16T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,78.99164149775191
4896,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,42.11760446270433,non-fraud,2024-03-17T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,46.22131583621804
7356,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,35.62919547924025,non-fraud,2024-03-21T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,39.10071140666613
1522,CeX,Online Shopping,Online Shopping,28.77091964044227,non-fraud,2024-03-23T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,31.574202297685563
1169,Sanctuary spa,Personal care,Personal care,7.834094776274693,non-fraud,2024-03-04T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,8.597406561090256
3398,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,25.04077305686195,non-fraud,2024-03-14T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,27.48061042429854
3883,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,112.37263320724708,non-fraud,2024-03-10T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,123.32161425322782
8877,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,53.43395633441001,non-fraud,2024-03-18T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,58.64027177278036
5155,Paycheck Deposit - XYZ Inc.,Income,Income,1110.647210507259,non-fraud,2024-03-29T00:00:00.000000000,87,income,none,0,bank_B,bank_B,1.0974345864601012,1218.8626621660987
1455,Direct Debit Mortg. TSB ,Housing,Housing,366.9669417979441,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,402.7222140165548
38373,Target Grocery,Groceries,Groceries,31.13570666231122,non-fraud,2024-04-21T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,34.16940136509653
755,Fry's Food Stores,Groceries,Groceries,9.726711344525887,non-fraud,2024-04-15T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,10.67442944199654
465,Price Chopper,Groceries,Groceries,18.831731591788387,non-fraud,2024-04-15T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,20.66659357176191
8484,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,31.981678725043047,non-fraud,2024-04-08T00:00:00.000000000,87,spending,none,0,nan,bank_B,1.0974345864601012,35.09780036591743
5387,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,5.1663317133343405,non-fraud,2024-04-10T00:00:00.000000000,87,spending,none,0,nan,bank_B,1.0974345864601012,5.669711107338778
1703,DesignMyNight ,Entertainment,Entertainment,14.271351960596842,non-fraud,2024-04-25T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,15.66187523710415
1479,Vue,Entertainment,Entertainment,17.749674302247683,non-fraud,2024-04-12T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,19.47910647768867
2678,Vue,Entertainment,Entertainment,14.826152243597711,non-fraud,2024-04-15T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,16.270732256247154
2283,DesignMyNight ,Entertainment,Entertainment,9.825080189029586,non-fraud,2024-04-17T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,10.782382814185016
3353,Cinemacity,Entertainment,Entertainment,36.349255421007335,non-fraud,2024-04-12T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,39.89093009108578
2594,Paintball ,Entertainment,Entertainment,12.457430467948608,non-fraud,2024-04-28T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,13.671215053948645
8789,Haven Holidays,Holiday,Holiday,315.2682118805794,non-fraud,2024-04-06T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,345.9862397291792
10998,Saga Holidays,Holiday,Holiday,240.86988740554074,non-fraud,2024-04-26T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,264.33894527559073
1913,TFL,Transportation,Transportation,5.717197242555062,non-fraud,2024-04-02T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,6.274249991594245
2403,LNER,Transportation,Transportation,7.948202635898985,non-fraud,2024-04-10T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,8.72263247282889
19883,Saxbys Coffee,Dining Out,cafes,2.250679162244663,non-fraud,2024-04-05T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,2.4699731556723385
2488,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,3.092716471196338,non-fraud,2024-04-30T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,3.394054021605697
5307,Marks & Spencer,Home Improvement,Home Improvement,35.45606631291374,non-fraud,2024-04-27T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,38.910713471614415
16482,B&Q,Home Improvement,Home Improvement,226.44114529373797,non-fraud,2024-04-18T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,248.50434464298502
6214,Transfer to Investment Account,Transfers,Transfers,26.504501463077013,non-fraud,2024-04-29T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,29.08695660246307
2162,Transfer to Investment Account,Transfers,Transfers,176.63896669840457,non-fraud,2024-04-26T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,193.8497113714032
6392,Transfer from Savings to Current,Transfers,Transfers,181.38034500348294,non-fraud,2024-04-12T00:00:00.000000000,87,income,none,0,bank_B,bank_D,1.0974345864601012,199.05306391088777
437,Transfer from Savings to Current,Transfers,Transfers,203.64711664534053,non-fraud,2024-04-05T00:00:00.000000000,87,income,none,0,bank_B,bank_B,1.0974345864601012,223.48938923947128
9479,Transfer from Savings to Current,Transfers,Transfers,209.98207023137883,non-fraud,2024-04-16T00:00:00.000000000,87,income,none,0,bank_B,bank_C,1.0974345864601012,230.44158640840914
13608,Transfer to Investment Account,Transfers,Transfers,82.84230608723625,non-fraud,2024-04-10T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,90.91401192224724
16865,HCRG Care (Virgin Care),Healthcare,Healthcare,28.81026717824375,non-fraud,2024-04-11T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,31.617383646560953
1241,Practice Plus Group,Healthcare,Healthcare,43.00685881701778,non-fraud,2024-04-21T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,47.19721432080186
10427,Cancer Research UK,Charity,Charity,3.2461718686221106,non-fraud,2024-04-16T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,3.56246128221972
830,Age UK,Charity,Charity,1.7273569094849774,non-fraud,2024-04-14T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,5.727356909484977
708,Savings Account Interest - October,Interest,Interest,3.139933516558114,non-fraud,2024-04-03T00:00:00.000000000,87,income,none,0,bank_B,bank_E,1.0974345864601012,3.4458716402561653
3987,AJ Bells ,Investment,Investment,58.20681266972955,non-fraud,2024-04-15T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,63.878169391365226
5188,Interactive Brokers ,Investment,Investment,50.93932243779617,non-fraud,2024-04-19T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,55.90257425408059
6352,Lululemon - Activewear Shopping,Shopping,Shopping,11.678349219479301,non-fraud,2024-04-24T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,12.816224346215913
34308,Primark - Budget Homeware,Shopping,Shopping,41.6808467931079,non-fraud,2024-04-06T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,45.742002863701195
9259,Aldo - Affordable Footwear,Shopping,Shopping,16.911571747076156,non-fraud,2024-04-20T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,18.559343746642853
5056,Hollister - Youth Fashion,Shopping,Shopping,63.99483548032727,non-fraud,2024-04-18T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,70.23014581093517
11440,C&A - Budget Clothing,Shopping,Shopping,70.24322448320233,non-fraud,2024-04-23T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,77.0873440123472
3955,Gadget Purchase - Tech Paradise,Electronics,Electronics,35.6331302330204,non-fraud,2024-04-13T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,39.10502954155368
520,SLC,Loan Payment,Loan Payment,68.5040633123769,non-fraud,2024-04-07T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,75.17872839205494
11041,H&M - Accessories,Online Shopping,Online Shopping,45.12769110451755,non-fraud,2024-04-26T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,49.52468902518541
11759,Online Retailer - Clothing Purchase,Online Shopping,Online Shopping,22.652377512312107,non-fraud,2024-04-03T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,24.859502547562332
11515,Zara - Affordable Fashion,Online Shopping,Online Shopping,58.3996156049568,non-fraud,2024-04-06T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,64.08975800085463
2412,Aliexpress,Online Shopping,Online Shopping,27.480320400553722,non-fraud,2024-04-14T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,30.157854054572756
1450,Body Shop,Personal care,Personal care,9.809341173908996,non-fraud,2024-04-15T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,10.765110274634862
404,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,63.38494864440434,non-fraud,2024-04-23T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,69.56083490336663
8570,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,11.949847230309514,non-fraud,2024-04-07T00:00:00.000000000,87,spending,none,0,bank_B,bank_B,1.0974345864601012,13.114175653456106
7407,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,205.24856143386077,non-fraud,2024-04-12T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,225.24687013869968
5814,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,78.14421007373953,non-fraud,2024-04-30T00:00:00.000000000,87,spending,none,0,bank_D,bank_B,1.0974345864601012,85.75815886652562
5155,Paycheck Deposit - XYZ Inc.,Income,Income,1110.647210507259,non-fraud,2024-04-26T00:00:00.000000000,87,income,none,0,bank_B,bank_B,1.0974345864601012,1218.8626621660987
1455,Direct Debit Mortg. TSB ,Housing,Housing,366.9669417979441,non-fraud,2024-04-01T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,402.7222140165548
126,Netflix,Utilities,TV,7.542922996543741,non-fraud,2024-02-02T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,8.277864579412368
6676,ITV Hub,Utilities,TV,12.099367873955138,non-fraud,2024-02-02T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,13.27826477918259
9475,NOW TV,Utilities,TV,5.709327734994766,non-fraud,2024-02-02T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,6.265613721819167
7685,BBC iPlayer,Utilities,TV,9.954927063774472,non-fraud,2024-02-02T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,10.924881265473806
126,Netflix,Utilities,TV,7.542922996543741,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,8.277864579412368
6676,ITV Hub,Utilities,TV,12.099367873955138,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,13.27826477918259
9475,NOW TV,Utilities,TV,5.709327734994766,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,6.265613721819167
7685,BBC iPlayer,Utilities,TV,9.954927063774472,non-fraud,2024-03-01T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,10.924881265473806
126,Netflix,Utilities,TV,7.542922996543741,non-fraud,2024-04-01T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,8.277864579412368
6676,ITV Hub,Utilities,TV,12.099367873955138,non-fraud,2024-04-01T00:00:00.000000000,87,spending,none,0,bank_C,bank_B,1.0974345864601012,13.27826477918259
9475,NOW TV,Utilities,TV,5.709327734994766,non-fraud,2024-04-01T00:00:00.000000000,87,spending,none,0,bank_E,bank_B,1.0974345864601012,6.265613721819167
7685,BBC iPlayer,Utilities,TV,9.954927063774472,non-fraud,2024-04-01T00:00:00.000000000,87,spending,none,0,bank_A,bank_B,1.0974345864601012,10.924881265473806
30008,Safeway,Groceries,Groceries,60.809886581869094,non-fraud,2024-02-15T00:00:00.000000000,88,spending,none,0,bank_B,bank_C,1.6426123713510408,99.88707199983183
1639,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,16.553092228467985,non-fraud,2024-02-15T00:00:00.000000000,88,spending,none,0,nan,bank_C,1.6426123713510408,27.19031407859628
3447,Everyman cinema ,Entertainment,Entertainment,36.48687892236107,non-fraud,2024-02-10T00:00:00.000000000,88,spending,none,0,bank_C,bank_C,1.6426123713510408,59.933798709857825
3117,Vue,Entertainment,Entertainment,8.982041177747073,non-fraud,2024-02-19T00:00:00.000000000,88,spending,none,0,bank_C,bank_C,1.6426123713510408,14.754011958551814
2850,Art Gallery and Museum ,Entertainment,Entertainment,14.938502854924627,non-fraud,2024-02-10T00:00:00.000000000,88,spending,none,0,bank_E,bank_C,1.6426123713510408,24.538169598962035
1514,DesignMyNight ,Entertainment,Entertainment,19.985870222071902,non-fraud,2024-02-27T00:00:00.000000000,88,spending,none,0,bank_A,bank_C,1.6426123713510408,32.82903767899168
3251,Cinemacity,Entertainment,Entertainment,14.95270745351885,non-fraud,2024-02-04T00:00:00.000000000,88,spending,none,0,bank_E,bank_C,1.6426123713510408,24.56150224834298
36,Virgin Holidays,Holiday,Holiday,644.0507048606696,non-fraud,2024-02-20T00:00:00.000000000,88,spending,none,0,bank_A,bank_C,1.6426123713510408,1057.9256555814939
2468,Gas Station - Fuel Purchase,Transportation,Fuel,8.579577550910752,non-fraud,2024-02-27T00:00:00.000000000,88,spending,none,0,bank_C,bank_C,1.6426123713510408,14.092920226091666
2391,Gas Station - Fuel Purchase,Transportation,Fuel,18.17241646820942,non-fraud,2024-02-23T00:00:00.000000000,88,spending,none,0,bank_A,bank_C,1.6426123713510408,29.85023610802418
5502,Virgin Trains,Transportation,Transportation,13.43281540393698,non-fraud,2024-02-26T00:00:00.000000000,88,spending,none,0,bank_E,bank_C,1.6426123713510408,22.06490876458171
2470,Fuel Purchase - Gas Station,Transportation,Fuel,20.63454689120809,non-fraud,2024-02-14T00:00:00.000000000,88,spending,none,0,bank_A,bank_C,1.6426123713510408,33.894562000721564
2437,Citylink,Transportation,Transportation,10.715002206242291,non-fraud,2024-02-24T00:00:00.000000000,88,spending,none,0,bank_A,bank_C,1.6426123713510408,17.600595183027284
3887,LNER,Transportation,Transportation,50.80037943913988,non-fraud,2024-02-20T00:00:00.000000000,88,spending,none,0,bank_E,bank_C,1.6426123713510408,83.44533173605822
16837,Cafe Latte,Dining Out,cafes,3.0161097681733717,non-fraud,2024-02-12T00:00:00.000000000,88,spending,none,0,bank_D,bank_C,1.6426123713510408,4.9542992185543
2180,Brewed Awakening,Dining Out,cafes,2.954556507598405,non-fraud,2024-02-03T00:00:00.000000000,88,spending,none,0,bank_A,bank_C,1.6426123713510408,4.853191071236865
5726,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,1.1505724861320712,non-fraud,2024-02-02T00:00:00.000000000,88,spending,none,0,bank_D,bank_C,1.6426123713510408,5.150572486132071
2794,Magnet Kitchens,Home Improvement,Home Improvement,89.56946386897279,non-fraud,2024-02-02T00:00:00.000000000,88,spending,none,0,bank_E,bank_C,1.6426123713510408,147.12790944645477
