"",transaction_description,category,Subcategory,Amount,origin,date,customer_id,type
14395,Transfer from Savings to Current,Transfers,Transfers,340.3781798553011,non-fraud,2024-02-26T00:00:00.000000000,188,spending
10762,Transfer to Vacation Fund,Transfers,Transfers,533.765436561266,non-fraud,2024-02-12T00:00:00.000000000,188,spending
7670,Transfer to Savings Account - Rainy Day Fund,Transfers,Transfers,26.012845494601038,non-fraud,2024-02-14T00:00:00.000000000,188,spending
12250,Transfer from Current to Savings,Transfers,Transfers,676.1746614228559,non-fraud,2024-02-27T00:00:00.000000000,188,spending
8591,Center Parcs,Holiday,Holiday,131.06360739456838,non-fraud,2024-02-29T00:00:00.000000000,188,spending
4373,TUI UK,Holiday,Holiday,221.5388717911577,non-fraud,2024-02-13T00:00:00.000000000,188,spending
2257,Monthly rent ,Housing,Housing,858.3611383315912,non-fraud,2024-02-02T00:00:00.000000000,188,spending
7118,John Lewis & Partners,Home Improvement,Home Improvement,188.49657138932966,non-fraud,2024-02-02T00:00:00.000000000,188,spending
11088,The White Company,Home Improvement,Home Improvement,92.46436839506293,non-fraud,2024-02-09T00:00:00.000000000,188,spending
728,Superdrug ,Personal care,Personal care,8.439208226533522,non-fraud,2024-02-14T00:00:00.000000000,188,spending
3067,Boots ,Personal care,Personal care,11.85737723361918,non-fraud,2024-02-24T00:00:00.000000000,188,spending
207,Sallys,Personal care,Personal care,8.19298418788752,non-fraud,2024-02-28T00:00:00.000000000,188,spending
254,CeX,Online Shopping,Online Shopping,59.933827759832454,non-fraud,2024-02-16T00:00:00.000000000,188,spending
3007,Loans company ,Loan Payment,Loan Payment,56.53014251972597,non-fraud,2024-02-22T00:00:00.000000000,188,spending
9632,Guide Dogs,Charity,Charity,5.981795762399904,non-fraud,2024-02-24T00:00:00.000000000,188,spending
7687,Marie Curie,Charity,Charity,11.36975707865357,non-fraud,2024-02-29T00:00:00.000000000,188,spending
5760,Macmillan Cancer Support,Charity,Charity,8.767506944728188,non-fraud,2024-02-14T00:00:00.000000000,188,spending
13875,UNICEF UK,Charity,Charity,4.842406093371351,non-fraud,2024-02-03T00:00:00.000000000,188,spending
9296,BritBox,Utilities,TV,8.033662751116578,non-fraud,2024-02-02T00:00:00.000000000,188,spending
35741,Forever 21 - Accessories,Shopping,Shopping,33.8727030419675,non-fraud,2024-02-03T00:00:00.000000000,188,spending
24496,Zara - Affordable Fashion,Shopping,Shopping,134.84387057613344,non-fraud,2024-02-09T00:00:00.000000000,188,spending
1664,Puma - Budget Sportswear,Shopping,Shopping,39.4827487852352,non-fraud,2024-02-20T00:00:00.000000000,188,spending
10847,JCPenney - Discount Fashion,Shopping,Shopping,124.36727912786243,non-fraud,2024-02-11T00:00:00.000000000,188,spending
6864,CeX,Electronics,Electronics,337.8193810223132,non-fraud,2024-02-21T00:00:00.000000000,188,spending
3292,Electronics Store - Gadget Purchase,Electronics,Electronics,463.22949137267636,non-fraud,2024-02-29T00:00:00.000000000,188,spending
12424,Port City Java,Dining Out,cafes,3.6450813564260915,non-fraud,2024-02-12T00:00:00.000000000,188,spending
19530,Chinese Buffet,Dining Out,restaurants,17.095672957754687,non-fraud,2024-02-23T00:00:00.000000000,188,spending
18140,Optum / United Health,Healthcare,Healthcare,12.002646101342513,non-fraud,2024-02-11T00:00:00.000000000,189,spending
208,HCA / HealthTrust Europe,Healthcare,Healthcare,75.26414032503699,non-fraud,2024-02-25T00:00:00.000000000,189,spending
13082,NHS,Healthcare,Healthcare,23.83906975234907,non-fraud,2024-02-20T00:00:00.000000000,189,spending
40933,Gelson's Markets,Groceries,Groceries,16.69496735561808,non-fraud,2024-02-19T00:00:00.000000000,189,spending
10768,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,18.433377148715003,non-fraud,2024-02-16T00:00:00.000000000,189,spending
2599,Isa fund,Investment,Investment,56.69570743542402,non-fraud,2024-02-07T00:00:00.000000000,189,spending
4009,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.5956304470371935,non-fraud,2024-02-26T00:00:00.000000000,189,spending
4654,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.3747981829870106,non-fraud,2024-02-04T00:00:00.000000000,189,spending
296,Savings Account Interest - October,Interest,Interest,1.925410049724881,non-fraud,2024-02-09T00:00:00.000000000,189,income
119,Savings Account Interest - October,Interest,Interest,2.531429399908072,non-fraud,2024-02-09T00:00:00.000000000,189,income
2797,Paintball ,Entertainment,Entertainment,6.652360981153771,non-fraud,2024-02-12T00:00:00.000000000,189,spending
690,DesignMyNight ,Entertainment,Entertainment,15.507169429259026,non-fraud,2024-02-15T00:00:00.000000000,189,spending
6276,Gas Station - Fuel Purchase,Transportation,Fuel,21.047917773791056,non-fraud,2024-02-06T00:00:00.000000000,189,spending
2717,First Bus,Transportation,Transportation,25.80257244694261,non-fraud,2024-02-11T00:00:00.000000000,189,spending
496,Trainline ,Transportation,Transportation,41.43094574623827,non-fraud,2024-02-07T00:00:00.000000000,189,spending
5085,Virgin Trains,Transportation,Transportation,6.461897756810482,non-fraud,2024-02-17T00:00:00.000000000,189,spending
1633,National express,Transportation,Transportation,14.333223373761301,non-fraud,2024-02-23T00:00:00.000000000,189,spending
1204,Paycheck Deposit - Company Name,Income,Income,1318.296401743645,non-fraud,2024-02-23T00:00:00.000000000,189,income
5753,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,35.381141147552356,non-fraud,2024-02-04T00:00:00.000000000,189,spending
2018,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,30.692282860992123,non-fraud,2024-02-13T00:00:00.000000000,189,spending
15537,Transfer to Vacation Fund,Transfers,Transfers,51.141107220030655,non-fraud,2024-02-13T00:00:00.000000000,189,spending
6375,TUI UK,Holiday,Holiday,85.24787624834065,non-fraud,2024-02-06T00:00:00.000000000,189,spending
4275,Virgin Holidays,Holiday,Holiday,199.15873627648855,non-fraud,2024-02-27T00:00:00.000000000,189,spending
2093,Mortgage payments,Housing,Housing,209.74502858226006,non-fraud,2024-02-02T00:00:00.000000000,189,spending
15435,Habitat,Home Improvement,Home Improvement,19.531137914475412,non-fraud,2024-02-16T00:00:00.000000000,189,spending
15441,Harveys,Home Improvement,Home Improvement,49.78362387562031,non-fraud,2024-02-03T00:00:00.000000000,189,spending
2472,Superdrug ,Personal care,Personal care,7.067917106993673,non-fraud,2024-02-16T00:00:00.000000000,189,spending
4036,Sallys,Personal care,Personal care,6.035952727824582,non-fraud,2024-02-29T00:00:00.000000000,189,spending
1453,Online Shopping - Electronics,Online Shopping,Online Shopping,55.0646496415024,non-fraud,2024-02-27T00:00:00.000000000,189,spending
8892,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,16.369448390376824,non-fraud,2024-02-14T00:00:00.000000000,189,spending
10388,Ebay ,Online Shopping,Online Shopping,20.99597325806107,non-fraud,2024-02-28T00:00:00.000000000,189,spending
3189,Loans company ,Loan Payment,Loan Payment,79.20153461737007,non-fraud,2024-02-11T00:00:00.000000000,189,spending
11711,UNICEF UK,Charity,Charity,2.8084668171346734,non-fraud,2024-02-21T00:00:00.000000000,189,spending
5989,Mind (Mental Health Charity),Charity,Charity,7.81938110122083,non-fraud,2024-02-12T00:00:00.000000000,189,spending
9117,The Salvation Army,Charity,Charity,1.1081496689064065,non-fraud,2024-02-28T00:00:00.000000000,189,spending
10392,Apple TV+,Utilities,TV,8.144900066462087,non-fraud,2024-02-02T00:00:00.000000000,189,spending
8067,Amazon Prime Video,Utilities,TV,5.7658412460286455,non-fraud,2024-02-02T00:00:00.000000000,189,spending
2927,OVO Energy,Utilities,Bills,56.78574459602266,non-fraud,2024-02-02T00:00:00.000000000,189,spending
9564,EDF Energy,Utilities,Bills,40.703722526018446,non-fraud,2024-02-02T00:00:00.000000000,189,spending
27307,Zalando - Affordable Online Shopping,Shopping,Shopping,24.82947851893417,non-fraud,2024-02-17T00:00:00.000000000,189,spending
30008,New Look - Fashion Bargains,Shopping,Shopping,45.974359388754536,non-fraud,2024-02-26T00:00:00.000000000,189,spending
7996,Hollister - Youth Fashion,Shopping,Shopping,25.781794640650613,non-fraud,2024-02-11T00:00:00.000000000,189,spending
31043,Forever 21 - Swimwear,Shopping,Shopping,27.81109372183547,non-fraud,2024-02-11T00:00:00.000000000,189,spending
8695,Scan,Electronics,Electronics,279.0390125660638,non-fraud,2024-02-15T00:00:00.000000000,189,spending
12868,The Roaring Twenties,Dining Out,bars,3.9685610017710684,non-fraud,2024-02-29T00:00:00.000000000,189,spending
16643,Vietnamese Pho,Dining Out,restaurants,13.145425447402246,non-fraud,2024-02-02T00:00:00.000000000,189,spending
19190,Sirona,Healthcare,Healthcare,36.239589679283654,non-fraud,2024-02-18T00:00:00.000000000,190,spending
8293,Omnes,Healthcare,Healthcare,9.265744959701804,non-fraud,2024-02-10T00:00:00.000000000,190,spending
2361,Maternity Clinic,Healthcare,Healthcare,21.467205889012913,non-fraud,2024-02-15T00:00:00.000000000,190,spending
33826,Safeway,Groceries,Groceries,20.966918197150502,non-fraud,2024-02-08T00:00:00.000000000,190,spending
15971,Grocery Store - Household Supplies,Groceries,Groceries,19.952445933096158,non-fraud,2024-02-18T00:00:00.000000000,190,spending
28990,Meijer,Groceries,Groceries,16.863864279862224,non-fraud,2024-02-09T00:00:00.000000000,190,spending
7180,SuperValu,Groceries,Groceries,16.811750978626556,non-fraud,2024-02-26T00:00:00.000000000,190,spending
10648,Food City,Groceries,Groceries,39.06065638617449,non-fraud,2024-02-23T00:00:00.000000000,190,spending
8523,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,9.098982395747665,non-fraud,2024-02-06T00:00:00.000000000,190,spending
10919,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,21.35603084637682,non-fraud,2024-02-11T00:00:00.000000000,190,spending
7938,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,15.467227806746319,non-fraud,2024-02-15T00:00:00.000000000,190,spending
15,Trading 212,Investment,Investment,41.86435199265344,non-fraud,2024-02-27T00:00:00.000000000,190,spending
2182,Vanguard ,Investment,Investment,34.756097704108306,non-fraud,2024-02-23T00:00:00.000000000,190,spending
4143,Etorro,Investment,Investment,78.9968162331082,non-fraud,2024-02-20T00:00:00.000000000,190,spending
4,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,2.58829396137152,non-fraud,2024-02-21T00:00:00.000000000,190,spending
4170,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,0.7261119972169767,non-fraud,2024-02-24T00:00:00.000000000,190,spending
173,Interest Earned - Savings Account,Interest,Interest,1.9664085666258795,non-fraud,2024-02-27T00:00:00.000000000,190,income
1177,Savings Account Interest - October,Interest,Interest,3.536756043860681,non-fraud,2024-02-16T00:00:00.000000000,190,income
823,Savings Account Interest - October,Interest,Interest,1.0735340054547646,non-fraud,2024-02-13T00:00:00.000000000,190,income
3049,Paintball ,Entertainment,Entertainment,17.350255091395127,non-fraud,2024-02-06T00:00:00.000000000,190,spending
3017,Fuel Purchase - Gas Station,Transportation,Fuel,15.470702026828695,non-fraud,2024-02-20T00:00:00.000000000,190,spending
4401,Abellio Scotrail,Transportation,Transportation,1.6745740797061377,non-fraud,2024-02-05T00:00:00.000000000,190,spending
2869,TFL,Transportation,Transportation,11.21825664599817,non-fraud,2024-02-12T00:00:00.000000000,190,spending
2987,LNER,Transportation,Transportation,3.373467699988921,non-fraud,2024-02-05T00:00:00.000000000,190,spending
4938,Scotrail ,Transportation,Transportation,15.828546695313618,non-fraud,2024-02-26T00:00:00.000000000,190,spending
1182,Gas Station - Fuel Purchase,Transportation,Fuel,24.27437571557424,non-fraud,2024-02-05T00:00:00.000000000,190,spending
2381,First Bus,Transportation,Transportation,28.026533404542352,non-fraud,2024-02-19T00:00:00.000000000,190,spending
872,Gas Station - Fuel Purchase,Transportation,Fuel,34.165480290104064,non-fraud,2024-02-26T00:00:00.000000000,190,spending
4871,Paycheck Deposit - Company Name,Income,Income,1274.0277721887096,non-fraud,2024-02-23T00:00:00.000000000,190,income
2409,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,208.40456586151944,non-fraud,2024-02-02T00:00:00.000000000,190,spending
1234,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,52.14109499632721,non-fraud,2024-02-19T00:00:00.000000000,190,spending
455,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,153.63348626283218,non-fraud,2024-02-05T00:00:00.000000000,190,spending
3172,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,130.90513848391612,non-fraud,2024-02-04T00:00:00.000000000,190,spending
13320,Transfer to Emergency Fund,Transfers,Transfers,90.37488700289576,non-fraud,2024-02-03T00:00:00.000000000,190,spending
1291,Transfer to Savings Account - Rainy Day Fund,Transfers,Transfers,14.577827465657581,non-fraud,2024-02-24T00:00:00.000000000,190,spending
13100,Transfer to Vacation Fund,Transfers,Transfers,133.33709254158063,non-fraud,2024-02-17T00:00:00.000000000,190,spending
5344,Transfer from Savings to Current,Transfers,Transfers,211.51399283524765,non-fraud,2024-02-15T00:00:00.000000000,190,spending
10871,Transfer to Vacation Fund,Transfers,Transfers,186.2876808171019,non-fraud,2024-02-12T00:00:00.000000000,190,spending
3802,Transfer from Current to Savings,Transfers,Transfers,83.6175289426708,non-fraud,2024-02-07T00:00:00.000000000,190,spending
10196,Transfer from Savings to Current,Transfers,Transfers,202.3212064972758,non-fraud,2024-02-06T00:00:00.000000000,190,spending
9538,Shearings Holidays,Holiday,Holiday,258.2492013833949,non-fraud,2024-02-08T00:00:00.000000000,190,spending
10116,British Airways Holidays,Holiday,Holiday,250.01877400824168,non-fraud,2024-02-27T00:00:00.000000000,190,spending
1936,Nationwide BuildSoc Mortage ,Housing,Housing,489.0590125561693,non-fraud,2024-02-02T00:00:00.000000000,190,spending
5690,Screwfix,Home Improvement,Home Improvement,306.03362439642024,non-fraud,2024-02-23T00:00:00.000000000,190,spending
4031,John Lewis & Partners,Home Improvement,Home Improvement,70.54403877268284,non-fraud,2024-02-15T00:00:00.000000000,190,spending
1793,Waterstones ,Personal care,Personal care,12.892830725704309,non-fraud,2024-02-18T00:00:00.000000000,190,spending
2507,Boots ,Personal care,Personal care,7.438305196371039,non-fraud,2024-02-06T00:00:00.000000000,190,spending
2861,Manning Books ,Personal care,Personal care,3.474220082377879,non-fraud,2024-02-15T00:00:00.000000000,190,spending
7240,Aliexpress,Online Shopping,Online Shopping,67.2365812542591,non-fraud,2024-02-05T00:00:00.000000000,190,spending
9245,Online Retailer - Clothing Purchase,Online Shopping,Online Shopping,35.54821988289046,non-fraud,2024-02-23T00:00:00.000000000,190,spending
4048,H&M - Accessories,Online Shopping,Online Shopping,39.17877986897534,non-fraud,2024-02-05T00:00:00.000000000,190,spending
2358,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,76.67256299799742,non-fraud,2024-02-23T00:00:00.000000000,190,spending
727,SLC,Loan Payment,Loan Payment,53.60721587109068,non-fraud,2024-02-20T00:00:00.000000000,190,spending
6306,Mind (Mental Health Charity),Charity,Charity,4.495640786596975,non-fraud,2024-02-15T00:00:00.000000000,190,spending
380,Sky Mobile ,Utilities,Mobile,14.101859314371811,non-fraud,2024-02-02T00:00:00.000000000,190,spending
3549,British Gas,Utilities,Bills,29.520448039964837,non-fraud,2024-02-02T00:00:00.000000000,190,spending
7571,Zara - Affordable Fashion,Shopping,Shopping,7.886479586997785,non-fraud,2024-02-10T00:00:00.000000000,190,spending
30295,Charlotte Russe - Affordable Apparel,Shopping,Shopping,47.002723494490326,non-fraud,2024-02-25T00:00:00.000000000,190,spending
33409,Converse Outlet - Discounted Sneakers,Shopping,Shopping,56.494292759546695,non-fraud,2024-02-04T00:00:00.000000000,190,spending
35179,Gap - Kids' Fashion,Shopping,Shopping,107.23180284259323,non-fraud,2024-02-21T00:00:00.000000000,190,spending
8317,Electronics Store - Gadget Purchase,Electronics,Electronics,25.236734678392914,non-fraud,2024-02-13T00:00:00.000000000,190,spending
1567,CeX,Electronics,Electronics,67.26437501491812,non-fraud,2024-02-25T00:00:00.000000000,190,spending
9458,KFC,Dining Out,fast_food,1.4244302337749304,non-fraud,2024-02-22T00:00:00.000000000,190,spending
5542,Intelligentsia Coffee,Dining Out,cafes,2.5917681814538978,non-fraud,2024-02-02T00:00:00.000000000,190,spending
8445,NHS,Healthcare,Healthcare,11.464682387501142,non-fraud,2024-02-28T00:00:00.000000000,191,spending
29663,Sainsbury's,Groceries,Groceries,20.31105484295112,non-fraud,2024-02-15T00:00:00.000000000,191,spending
16321,BJ's Wholesale Club,Groceries,Groceries,17.859487539963457,non-fraud,2024-02-04T00:00:00.000000000,191,spending
10218,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,11.653957804275924,non-fraud,2024-02-25T00:00:00.000000000,191,spending
7783,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,27.548586255815444,non-fraud,2024-02-26T00:00:00.000000000,191,spending
4952,Revolut stocks,Investment,Investment,145.304934834984,non-fraud,2024-02-10T00:00:00.000000000,191,spending
2629,Invest Engine,Investment,Investment,68.4185566065418,non-fraud,2024-02-11T00:00:00.000000000,191,spending
2330,Vanguard ,Investment,Investment,100.1492282615715,non-fraud,2024-02-11T00:00:00.000000000,191,spending
5375,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,2.550711568917314,non-fraud,2024-02-08T00:00:00.000000000,191,spending
2236,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,1.4691377587756966,non-fraud,2024-02-12T00:00:00.000000000,191,spending
1333,Interest Earned - Savings Account,Interest,Interest,3.375411599150297,non-fraud,2024-02-02T00:00:00.000000000,191,income
532,Savings Account Interest - October,Interest,Interest,4.209124744467793,non-fraud,2024-02-18T00:00:00.000000000,191,income
110,Everyman cinema ,Entertainment,Entertainment,11.901818469100046,non-fraud,2024-02-27T00:00:00.000000000,191,spending
1526,Paintball ,Entertainment,Entertainment,25.32685338748287,non-fraud,2024-02-11T00:00:00.000000000,191,spending
2750,Cinemacity,Entertainment,Entertainment,9.995544628725446,non-fraud,2024-02-17T00:00:00.000000000,191,spending
735,Cinemacity,Entertainment,Entertainment,22.681504110178164,non-fraud,2024-02-25T00:00:00.000000000,191,spending
73,Art Gallery and Museum ,Entertainment,Entertainment,28.400325631301968,non-fraud,2024-02-15T00:00:00.000000000,191,spending
554,Cinemacity,Entertainment,Entertainment,6.840954349145728,non-fraud,2024-02-15T00:00:00.000000000,191,spending
255,Fuel Purchase - Gas Station,Transportation,Fuel,42.47430483576976,non-fraud,2024-02-25T00:00:00.000000000,191,spending
2722,Fuel Purchase - Gas Station,Transportation,Fuel,49.247660821781636,non-fraud,2024-02-10T00:00:00.000000000,191,spending
6639,National express,Transportation,Transportation,8.165882266569211,non-fraud,2024-02-14T00:00:00.000000000,191,spending
6247,LNER,Transportation,Transportation,8.476834736984925,non-fraud,2024-02-25T00:00:00.000000000,191,spending
6665,Fuel Purchase - Gas Station,Transportation,Fuel,39.0853735639927,non-fraud,2024-02-07T00:00:00.000000000,191,spending
3906,Salary Deposit - ABC Company,Income,Income,1086.589608686149,non-fraud,2024-02-23T00:00:00.000000000,191,income
8522,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,87.15231630970305,non-fraud,2024-02-09T00:00:00.000000000,191,spending
3012,Credit Card Payment - Discover **** 9012,Credit Card Payment,Credit Card Payment,79.45511602752856,non-fraud,2024-02-17T00:00:00.000000000,191,spending
2273,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,100.05459055318411,non-fraud,2024-02-02T00:00:00.000000000,191,spending
5964,Transfer from Current to Savings,Transfers,Transfers,144.36306430865235,non-fraud,2024-02-10T00:00:00.000000000,191,spending
11195,Transfer to Investment Account,Transfers,Transfers,315.6618230473733,non-fraud,2024-02-10T00:00:00.000000000,191,spending
15488,Transfer to Investment Account,Transfers,Transfers,59.36488250414801,non-fraud,2024-02-28T00:00:00.000000000,191,spending
11201,Transfer to Vacation Fund,Transfers,Transfers,38.37333747231613,non-fraud,2024-02-05T00:00:00.000000000,191,spending
11850,Transfer to Vacation Fund,Transfers,Transfers,64.71416630680676,non-fraud,2024-02-26T00:00:00.000000000,191,spending
2070,Transfer to Investment Account,Transfers,Transfers,404.8150509058383,non-fraud,2024-02-03T00:00:00.000000000,191,spending
5365,Transfer to Vacation Fund,Transfers,Transfers,323.2328397183646,non-fraud,2024-02-04T00:00:00.000000000,191,spending
7386,Transfer to Emergency Fund,Transfers,Transfers,195.65670225461855,non-fraud,2024-02-27T00:00:00.000000000,191,spending
12448,Haven Holidays,Holiday,Holiday,208.51841748021928,non-fraud,2024-02-17T00:00:00.000000000,191,spending
432,Rent payment ,Housing,Housing,983.6418081908361,non-fraud,2024-02-02T00:00:00.000000000,191,spending
18741,Habitat,Home Improvement,Home Improvement,332.94897777947006,non-fraud,2024-02-08T00:00:00.000000000,191,spending
2863,Next Home,Home Improvement,Home Improvement,529.331235798392,non-fraud,2024-02-07T00:00:00.000000000,191,spending
3267,Sanctuary spa,Personal care,Personal care,7.796344548104158,non-fraud,2024-02-18T00:00:00.000000000,191,spending
3298,Manning Books ,Personal care,Personal care,14.420984135221563,non-fraud,2024-02-21T00:00:00.000000000,191,spending
3173,Online Shopping - Amazon,Online Shopping,Online Shopping,28.23808955978072,non-fraud,2024-02-22T00:00:00.000000000,191,spending
9005,AMZN,Online Shopping,Online Shopping,63.078285918967566,non-fraud,2024-02-20T00:00:00.000000000,191,spending
4496,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,70.22568618098676,non-fraud,2024-02-20T00:00:00.000000000,191,spending
2307,SAAS,Loan Payment,Loan Payment,53.81731016962997,non-fraud,2024-02-17T00:00:00.000000000,191,spending
1077,SAAS,Loan Payment,Loan Payment,77.03509462733669,non-fraud,2024-02-29T00:00:00.000000000,191,spending
2724,Macmillan Cancer Support,Charity,Charity,5.146488713257195,non-fraud,2024-02-07T00:00:00.000000000,191,spending
11164,Barnardo's,Charity,Charity,8.323611780548195,non-fraud,2024-02-10T00:00:00.000000000,191,spending
5039,RNLI (Royal National Lifeboat Institution),Charity,Charity,5.020305102074007,non-fraud,2024-02-14T00:00:00.000000000,191,spending
2535,Oxfam,Charity,Charity,4.488531312087712,non-fraud,2024-02-04T00:00:00.000000000,191,spending
1999,Bristol Energy,Utilities,Bills,47.44503780487894,non-fraud,2024-02-02T00:00:00.000000000,191,spending
4597,BritBox,Utilities,TV,11.852246336135222,non-fraud,2024-02-02T00:00:00.000000000,191,spending
7,O2,Utilities,Mobile,14.330852984376428,non-fraud,2024-02-02T00:00:00.000000000,191,spending
8159,New Look - Fashion Bargains,Shopping,Shopping,60.27070057014162,non-fraud,2024-02-20T00:00:00.000000000,191,spending
3945,Electronics Store - Gadget Purchase,Electronics,Electronics,237.6127529730288,non-fraud,2024-02-04T00:00:00.000000000,191,spending
412,Gadget Purchase - Tech Paradise,Electronics,Electronics,31.937973301973507,non-fraud,2024-02-24T00:00:00.000000000,191,spending
5372,The Velvet Lounge,Dining Out,bars,7.039242881005025,non-fraud,2024-02-26T00:00:00.000000000,191,spending
6496,Tully's Coffee,Dining Out,cafes,2.4065017275650984,non-fraud,2024-02-13T00:00:00.000000000,191,spending
17127,MedicSpot Virtual,Healthcare,Healthcare,25.690667054203125,non-fraud,2024-02-09T00:00:00.000000000,192,spending
5271,Nuffield Health,Healthcare,Healthcare,31.136676774629045,non-fraud,2024-02-25T00:00:00.000000000,192,spending
9633,Pharmacy MYH,Healthcare,Healthcare,10.292376628578156,non-fraud,2024-02-24T00:00:00.000000000,192,spending
28637,Grocery Shopping - Mega Mart,Groceries,Groceries,70.4625053885181,non-fraud,2024-02-28T00:00:00.000000000,192,spending
12218,Festival Foods,Groceries,Groceries,27.417996349260157,non-fraud,2024-02-19T00:00:00.000000000,192,spending
791,Price Chopper,Groceries,Groceries,19.34966806172693,non-fraud,2024-02-02T00:00:00.000000000,192,spending
36460,Price Chopper,Groceries,Groceries,10.806995460007062,non-fraud,2024-02-19T00:00:00.000000000,192,spending
31475,Fry's Food Stores,Groceries,Groceries,14.574900295338718,non-fraud,2024-02-06T00:00:00.000000000,192,spending
9561,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,42.43591633426376,non-fraud,2024-02-05T00:00:00.000000000,192,spending
4155,Isa fund,Investment,Investment,49.33180867541112,non-fraud,2024-02-27T00:00:00.000000000,192,spending
507,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,2.9624144904864083,non-fraud,2024-02-08T00:00:00.000000000,192,spending
6427,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,1.5975558506097396,non-fraud,2024-02-10T00:00:00.000000000,192,spending
5543,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.626492490435192,non-fraud,2024-02-15T00:00:00.000000000,192,spending
750,Savings Account Interest - October,Interest,Interest,1.7631288659390405,non-fraud,2024-02-06T00:00:00.000000000,192,income
527,Savings Account Interest - October,Interest,Interest,3.9737523679032183,non-fraud,2024-02-26T00:00:00.000000000,192,income
136,Paintball ,Entertainment,Entertainment,16.00688313061916,non-fraud,2024-02-26T00:00:00.000000000,192,spending
5730,Gas Station - Fuel Purchase,Transportation,Fuel,22.05701060967901,non-fraud,2024-02-14T00:00:00.000000000,192,spending
1303,Gas Station - Fuel Purchase,Transportation,Fuel,50.33867160646768,non-fraud,2024-02-09T00:00:00.000000000,192,spending
4083,Fuel Purchase - Gas Station,Transportation,Fuel,15.818935383488599,non-fraud,2024-02-09T00:00:00.000000000,192,spending
1406,Fuel Purchase - Gas Station,Transportation,Fuel,58.23695193231134,non-fraud,2024-02-16T00:00:00.000000000,192,spending
3358,Salary Deposit - XYZ Corporation,Income,Income,1105.5533980855423,non-fraud,2024-02-23T00:00:00.000000000,192,income
8937,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,33.718720824494085,non-fraud,2024-02-07T00:00:00.000000000,192,spending
6846,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,60.39387607795252,non-fraud,2024-02-07T00:00:00.000000000,192,spending
11790,Transfer to Investment Account,Transfers,Transfers,118.46972994129482,non-fraud,2024-02-13T00:00:00.000000000,192,spending
1533,Transfer to Emergency Fund,Transfers,Transfers,407.1485196411108,non-fraud,2024-02-13T00:00:00.000000000,192,spending
8693,Haven Holidays,Holiday,Holiday,251.09371522006472,non-fraud,2024-02-17T00:00:00.000000000,192,spending
2099,Mortgage payments,Housing,Housing,335.32115561271604,non-fraud,2024-02-02T00:00:00.000000000,192,spending
15325,Debenhams,Home Improvement,Home Improvement,335.66125153609516,non-fraud,2024-02-09T00:00:00.000000000,192,spending
8434,Topps Tiles,Home Improvement,Home Improvement,161.99305824109965,non-fraud,2024-02-21T00:00:00.000000000,192,spending
2668,Superdrug ,Personal care,Personal care,5.213312509692848,non-fraud,2024-02-16T00:00:00.000000000,192,spending
4499,Waterstones ,Personal care,Personal care,8.914093149620733,non-fraud,2024-02-15T00:00:00.000000000,192,spending
4785,Rituals ,Personal care,Personal care,11.666185161175326,non-fraud,2024-02-04T00:00:00.000000000,192,spending
19,Manning Books ,Personal care,Personal care,8.153352268377999,non-fraud,2024-02-19T00:00:00.000000000,192,spending
6839,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,90.47894045792249,non-fraud,2024-02-22T00:00:00.000000000,192,spending
3503,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,76.26651081776413,non-fraud,2024-02-20T00:00:00.000000000,192,spending
