,Unnamed: 0,transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,month
757,6988,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,322.02,non-fraud,2023-10-29,19746,spending,October
758,26388,Price Chopper,Groceries,Groceries,18.64,non-fraud,2023-10-29,19746,spending,October
759,908,Transfer to Emergency Fund,Transfers,Transfers,417.44,non-fraud,2023-10-30,19746,spending,October
760,7747,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,457.9,non-fraud,2023-10-30,19746,spending,October
761,6844,Forever 21 - Activewear,Online Shopping,Online Shopping,317.37,non-fraud,2023-10-30,19746,spending,October
762,6355,Online Retailer - Clothing Purchase,Online Shopping,Online Shopping,173.92,non-fraud,2023-10-30,19746,spending,October
763,11557,Transfer to Vacation Fund,Transfers,Transfers,155.42,non-fraud,2023-10-30,19746,spending,October
764,3097,Rent payment ,Housing,Housing,1343.5,non-fraud,2023-11-01,19746,spending,November
765,24495,Smith's Food and Drug,Groceries,Groceries,14.46,non-fraud,2023-11-01,19746,spending,November
766,4241,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,22.73,non-fraud,2023-11-01,19746,spending,November
767,9521,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,47.89,non-fraud,2023-11-01,19746,spending,November
768,10209,BBC iPlayer,Utilities,TV,44.53,non-fraud,2023-11-01,19746,spending,November
769,4889,Paycheck Deposit - Company Payroll,Income,Income,17024.217812557217,non-fraud,2023-11-01,19746,income,November
770,601,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,46.59,non-fraud,2023-11-02,19746,spending,November
771,12070,Transfer to Vacation Fund,Transfers,Transfers,81.05,non-fraud,2023-11-02,19746,spending,November
772,1558,Vue,Entertainment,Entertainment,25.33,non-fraud,2023-11-02,19746,spending,November
773,1912,Good Energy,Utilities,Bills,130.53,non-fraud,2023-11-02,19746,spending,November
774,10202,NOW TV,Utilities,TV,18.3,non-fraud,2023-11-03,19746,spending,November
775,4487,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,46.79,non-fraud,2023-11-04,19746,spending,November
776,6980,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,423.07,non-fraud,2023-11-04,19746,spending,November
777,13431,Transfer to Emergency Fund,Transfers,Transfers,432.33,non-fraud,2023-11-04,19746,spending,November
778,14223,The Horseshoe Inn,Dining Out,bars,46.44,non-fraud,2023-11-05,19746,spending,November
779,2752,H&M - Accessories,Online Shopping,Online Shopping,145.05,non-fraud,2023-11-05,19746,spending,November
780,8022,Online Retailer - Clothing Purchase,Online Shopping,Online Shopping,49.7,non-fraud,2023-11-05,19746,spending,November
781,13425,Transfer to Vacation Fund,Transfers,Transfers,987.1,non-fraud,2023-11-05,19746,spending,November
782,5065,Waterstones ,Personal care,Personal care,27.18,non-fraud,2023-11-06,19746,spending,November
783,9388,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,181.37,non-fraud,2023-11-06,19746,spending,November
784,29315,Aldi,Groceries,Groceries,31.02,non-fraud,2023-11-06,19746,spending,November
785,9909,Transfer from Current to Savings,Transfers,Transfers,898.62,non-fraud,2023-11-07,19746,spending,November
786,35239,Marks & Spencer,Groceries,Groceries,52.45,non-fraud,2023-11-07,19746,spending,November
787,10992,Transfer to Emergency Fund,Transfers,Transfers,986.28,non-fraud,2023-11-08,19746,spending,November
788,9573,ZoomDoc,Healthcare,Healthcare,248.08,non-fraud,2023-11-10,19746,spending,November
789,1165,Everyman cinema ,Entertainment,Entertainment,43.12,non-fraud,2023-11-10,19746,spending,November
790,6089,Publix,Groceries,Groceries,73.19,non-fraud,2023-11-10,19746,spending,November
791,5790,Transfer to Emergency Fund,Transfers,Transfers,325.43,non-fraud,2023-11-11,19746,spending,November
792,13861,Transfer from Savings to Current,Transfers,Transfers,54.05,non-fraud,2023-11-11,19746,spending,November
793,62,Everyman cinema ,Entertainment,Entertainment,32.41,non-fraud,2023-11-12,19746,spending,November
794,5971,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,304.45,non-fraud,2023-11-12,19746,spending,November
795,10649,Ebay ,Online Shopping,Online Shopping,43.29,non-fraud,2023-11-14,19746,spending,November
796,23466,Walmart Grocery,Groceries,Groceries,25.09,non-fraud,2023-11-15,19746,spending,November
797,16769,House of Fraser,Home Improvement,Home Improvement,1311.17,non-fraud,2023-11-16,19746,spending,November
798,1229,Virgin Trains,Transportation,Transportation,7.03,non-fraud,2023-11-17,19746,spending,November
799,267,Sanctuary spa,Personal care,Personal care,30.9,non-fraud,2023-11-17,19746,spending,November
800,1248,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,168.89,non-fraud,2023-11-17,19746,spending,November
801,6534,Online Shopping - Amazon,Online Shopping,Online Shopping,37.45,non-fraud,2023-11-17,19746,spending,November
802,3156,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,21.08,non-fraud,2023-11-17,19746,spending,November
803,12137,Grocery Shopping - Supermart,Groceries,Groceries,27.53,non-fraud,2023-11-17,19746,spending,November
804,4862,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,22.92,non-fraud,2023-11-17,19746,spending,November
805,2030,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,250.14,non-fraud,2023-11-17,19746,spending,November
806,36678,Harris Teeter,Groceries,Groceries,15.79,non-fraud,2023-11-17,19746,spending,November
807,523,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,191.01,non-fraud,2023-11-17,19746,spending,November
808,14114,The Sky Lounge,Dining Out,bars,12.88,non-fraud,2023-11-17,19746,spending,November
809,7059,Transfer to Vacation Fund,Transfers,Transfers,267.32,non-fraud,2023-11-18,19746,spending,November
810,13900,Austrian Gasthaus,Dining Out,restaurants,38.73,non-fraud,2023-11-18,19746,spending,November
811,6935,Samsung - Electronics Purchase,Shopping,Luxury shopping,1237.87,non-fraud,2023-11-18,19746,spending,November
812,19161,Scooter's Coffee,Dining Out,cafes,4.87,non-fraud,2023-11-18,19746,spending,November
813,11123,Pharmacy MYH,Healthcare,Healthcare,47.8,non-fraud,2023-11-19,19746,spending,November
814,557,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,519.85,non-fraud,2023-11-19,19746,spending,November
815,11448,Transfer from Savings to Current,Transfers,Transfers,674.23,non-fraud,2023-11-20,19746,spending,November
816,6389,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,23.03,non-fraud,2023-11-21,19746,spending,November
817,1690,Vietnamese Pho,Dining Out,restaurants,12.49,non-fraud,2023-11-21,19746,spending,November
818,16706,Target Grocery,Groceries,Groceries,47.5,non-fraud,2023-11-21,19746,spending,November
819,3093,Macmillan Cancer Support,Charity,Charity,14.68,non-fraud,2023-11-22,19746,spending,November
820,3920,Scan,Electronics,Electronics,1631.35,non-fraud,2023-11-22,19746,spending,November
821,780,Rituals ,Personal care,Personal care,14.79,non-fraud,2023-11-22,19746,spending,November
822,882,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,171.16,non-fraud,2023-11-22,19746,spending,November
823,5379,Coles,Groceries,Groceries,21.47,non-fraud,2023-11-23,19746,spending,November
824,10279,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,76.44,non-fraud,2023-11-24,19746,spending,November
825,3906,Everyman cinema ,Entertainment,Entertainment,15.62,non-fraud,2023-11-26,19746,spending,November
826,31101,Amazon - Online Shopping,Shopping,Shopping,250.67,non-fraud,2023-11-27,19746,spending,November
827,565,Trainline ,Transportation,Transportation,7.71,non-fraud,2023-11-28,19746,spending,November
828,24711,Food 4 Less,Groceries,Groceries,50.89,non-fraud,2023-11-28,19746,spending,November
829,11427,Cartier - Watch and Jewelry,Shopping,Luxury shopping,1129.67,non-fraud,2023-11-28,19746,spending,November
830,7833,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,27.89,non-fraud,2023-11-28,19746,spending,November
831,641,Savings Account Interest - October,Interest,Interest,4.79,non-fraud,2023-11-28,19746,spending,November
832,2051,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,16.02,non-fraud,2023-11-30,19746,spending,November
833,6071,E.ON UK,Utilities,Bills,125.68,non-fraud,2023-10-01,19583,spending,October
834,2859,Manning Books ,Personal care,Personal care,20.32,non-fraud,2023-10-01,19583,spending,October
835,1661,Thomas Cook,Holiday,Holiday,723.9,non-fraud,2023-10-01,19583,spending,October
836,5646,Salary Deposit - XYZ Corporation,Income,Income,15814.39092851312,non-fraud,2023-10-01,19583,income,October
837,670,House rent,Housing,Housing,858.26,non-fraud,2023-10-01,19583,spending,October
838,5160,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,304.57,non-fraud,2023-10-01,19583,spending,October
839,2798,Bulb,Utilities,Bills,146.54,non-fraud,2023-10-02,19583,spending,October
840,8294,Apple TV+,Utilities,TV,26.7,non-fraud,2023-10-03,19583,spending,October
841,13557,Transfer to Investment Account,Transfers,Transfers,128.04,non-fraud,2023-10-04,19583,spending,October
842,8935,Transfer to Investment Account,Transfers,Transfers,1023.93,non-fraud,2023-10-04,19583,spending,October
843,4405,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,44.9,non-fraud,2023-10-04,19583,spending,October
844,1089,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,142.63,non-fraud,2023-10-04,19583,spending,October
845,2902,Gas Station - Fuel Purchase,Transportation,Fuel,89.63,non-fraud,2023-10-05,19583,spending,October
846,5089,Body Shop,Personal care,Personal care,23.15,non-fraud,2023-10-05,19583,spending,October
847,17197,LIVI,Healthcare,Healthcare,39.38,non-fraud,2023-10-06,19583,spending,October
848,1739,Next Home,Home Improvement,Home Improvement,209.46,non-fraud,2023-10-08,19583,spending,October
849,11589,Old Navy - Family Apparel,Online Shopping,Online Shopping,122.73,non-fraud,2023-10-08,19583,spending,October
850,34715,Fry's Food Stores,Groceries,Groceries,11.44,non-fraud,2023-10-08,19583,spending,October
851,3722,Ross Dress for Less - Bargain Shopping,Shopping,Shopping,218.23,non-fraud,2023-10-08,19583,spending,October
852,3849,Paintball ,Entertainment,Entertainment,49.18,non-fraud,2023-10-08,19583,spending,October
853,6857,KFC,Dining Out,fast_food,8.85,non-fraud,2023-10-09,19583,spending,October
854,3566,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,31.12,non-fraud,2023-10-09,19583,spending,October
855,6846,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,24.58,non-fraud,2023-10-09,19583,spending,October
856,5644,Whole Foods Market,Groceries,Groceries,29.68,non-fraud,2023-10-09,19583,spending,October
857,3719,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,404.71,non-fraud,2023-10-09,19583,spending,October
858,35602,Asda,Groceries,Groceries,27.02,non-fraud,2023-10-10,19583,spending,October
859,10825,Publix Super Markets,Groceries,Groceries,45.03,non-fraud,2023-10-10,19583,spending,October
860,4730,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,56.84,non-fraud,2023-10-10,19583,spending,October
861,20252,Cotton On - Kids' Fashion,Shopping,Shopping,276.49,non-fraud,2023-10-11,19583,spending,October
862,5593,British Heart Foundation,Charity,Charity,2.95,non-fraud,2023-10-13,19583,spending,October
863,32399,Grocery Store - Weekly Shopping,Groceries,Groceries,39.68,non-fraud,2023-10-13,19583,spending,October
864,14332,Wegmans,Groceries,Groceries,119.49,non-fraud,2023-10-13,19583,spending,October
865,9562,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,22.55,non-fraud,2023-10-15,19583,spending,October
866,11670,Ethiopian Cafe,Dining Out,restaurants,46.54,non-fraud,2023-10-15,19583,spending,October
867,6128,Kmart Super Centers,Groceries,Groceries,81.04,non-fraud,2023-10-15,19583,spending,October
868,843,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,72.19,non-fraud,2023-10-15,19583,spending,October
869,3368,Sallys,Personal care,Personal care,14.96,non-fraud,2023-10-16,19583,spending,October
870,10696,Aliexpress,Online Shopping,Online Shopping,242.44,non-fraud,2023-10-17,19583,spending,October
871,9116,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,40.71,non-fraud,2023-10-17,19583,spending,October
872,7058,Zara - Affordable Fashion,Online Shopping,Online Shopping,97.01,non-fraud,2023-10-17,19583,spending,October
873,9313,Transfer from Current to Savings,Transfers,Transfers,232.15,non-fraud,2023-10-18,19583,spending,October
874,3113,Transfer to Vacation Fund,Transfers,Transfers,312.32,non-fraud,2023-10-18,19583,spending,October
875,14987,Zalando - Affordable Online Shopping,Shopping,Shopping,173.36,non-fraud,2023-10-18,19583,spending,October
876,2170,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,141.35,non-fraud,2023-10-18,19583,spending,October
877,2913,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,6.84,non-fraud,2023-10-18,19583,spending,October
878,4064,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,31.76,non-fraud,2023-10-19,19583,spending,October
879,386,Savings Account Interest - October,Interest,Interest,7.18,non-fraud,2023-10-20,19583,spending,October
880,4868,TFL,Transportation,Transportation,16.59,non-fraud,2023-10-20,19583,spending,October
881,10927,Kmart Super Centers,Groceries,Groceries,121.01,non-fraud,2023-10-20,19583,spending,October
882,2860,Cinemacity,Entertainment,Entertainment,37.93,non-fraud,2023-10-20,19583,spending,October
883,12852,Pathology/Diagnostics,Healthcare,Healthcare,161.72,non-fraud,2023-10-20,19583,spending,October
884,904,Savings Account Interest - October,Interest,Interest,8.23,non-fraud,2023-10-21,19583,spending,October
885,13396,Transfer from Current to Savings,Transfers,Transfers,1053.88,non-fraud,2023-10-21,19583,spending,October
886,15366,Health centre ,Healthcare,Healthcare,100.48,non-fraud,2023-10-22,19583,spending,October
887,8255,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,74.67,non-fraud,2023-10-22,19583,spending,October
888,8573,Spanish Tapas,Dining Out,restaurants,35.73,non-fraud,2023-10-23,19583,spending,October
889,12123,Transfer from Current to Savings,Transfers,Transfers,140.03,non-fraud,2023-10-23,19583,spending,October
890,3785,Vue,Entertainment,Entertainment,26.87,non-fraud,2023-10-24,19583,spending,October
891,3472,Grocery Store - Fresh Produce,Groceries,Groceries,10.09,non-fraud,2023-10-24,19583,spending,October
892,16190,Starbucks,Dining Out,cafes,4.56,non-fraud,2023-10-24,19583,spending,October
893,4870,Ebay ,Online Shopping,Online Shopping,73.92,non-fraud,2023-10-27,19583,spending,October
894,1382,DesignMyNight ,Entertainment,Entertainment,37.93,non-fraud,2023-10-27,19583,spending,October
895,2985,Transfer to Emergency Fund,Transfers,Transfers,260.3,non-fraud,2023-10-27,19583,spending,October
896,8714,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,82.0,non-fraud,2023-10-29,19583,spending,October
897,6658,Transfer from Current to Savings,Transfers,Transfers,898.41,non-fraud,2023-10-29,19583,spending,October
898,2515,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,119.04,non-fraud,2023-10-29,19583,spending,October
899,4383,Electronics Store - Gadget Purchase,Electronics,Electronics,211.92,non-fraud,2023-10-29,19583,spending,October
900,14907,Transfer to Emergency Fund,Transfers,Transfers,991.71,non-fraud,2023-10-30,19583,spending,October
901,19472,Safeway,Groceries,Groceries,39.99,non-fraud,2023-10-30,19583,spending,October
902,3914,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,39.49,non-fraud,2023-10-31,19583,spending,October
903,6506,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,89.26,non-fraud,2023-10-31,19583,spending,October
904,670,House rent,Housing,Housing,858.26,non-fraud,2023-11-01,19583,spending,November
905,6071,E.ON UK,Utilities,Bills,125.68,non-fraud,2023-11-01,19583,spending,November
906,5646,Salary Deposit - XYZ Corporation,Income,Income,15814.39092851312,non-fraud,2023-11-01,19583,income,November
907,2798,Bulb,Utilities,Bills,146.54,non-fraud,2023-11-02,19583,spending,November
908,8294,Apple TV+,Utilities,TV,26.7,non-fraud,2023-11-03,19583,spending,November
909,27535,Whole Foods Market - Grocery Shopping,Groceries,Groceries,34.18,non-fraud,2023-11-03,19583,spending,November
910,15713,Panda Express,Dining Out,fast_food,19.21,non-fraud,2023-11-03,19583,spending,November
911,12009,The Blind Tiger,Dining Out,bars,30.51,non-fraud,2023-11-03,19583,spending,November
912,3460,Transfer to Emergency Fund,Transfers,Transfers,72.48,non-fraud,2023-11-03,19583,spending,November
913,5588,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,209.78,non-fraud,2023-11-03,19583,spending,November
914,2924,Credit Card Payment - Discover **** 9012,Credit Card Payment,Credit Card Payment,168.61,non-fraud,2023-11-03,19583,spending,November
915,20046,Fry's Food Stores,Groceries,Groceries,39.26,non-fraud,2023-11-04,19583,spending,November
916,4528,GPDQ,Healthcare,Healthcare,121.98,non-fraud,2023-11-04,19583,spending,November
917,873,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,66.16,non-fraud,2023-11-04,19583,spending,November
918,7180,Cartier - Watch and Jewelry,Shopping,Luxury shopping,503.56,non-fraud,2023-11-04,19583,spending,November
919,35162,Gap - Kids' Fashion,Shopping,Shopping,145.38,non-fraud,2023-11-05,19583,spending,November
920,8927,Transfer from Current to Savings,Transfers,Transfers,148.02,non-fraud,2023-11-05,19583,spending,November
921,6237,Transfer from Savings to Current,Transfers,Transfers,778.68,non-fraud,2023-11-05,19583,spending,November
922,1064,Fuel Purchase - Gas Station,Transportation,Fuel,18.16,non-fraud,2023-11-05,19583,spending,November
923,16680,Acme Markets,Groceries,Groceries,21.91,non-fraud,2023-11-05,19583,spending,November
924,9589,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,755.59,non-fraud,2023-11-06,19583,spending,November
925,1912,Topps Tiles,Home Improvement,Home Improvement,133.53,non-fraud,2023-11-06,19583,spending,November
926,1733,Art Gallery and Museum ,Entertainment,Entertainment,52.32,non-fraud,2023-11-06,19583,spending,November
927,11044,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,51.59,non-fraud,2023-11-06,19583,spending,November
928,333,Sainsbury's,Groceries,Groceries,88.7,non-fraud,2023-11-06,19583,spending,November
929,33691,Publix,Groceries,Groceries,40.44,non-fraud,2023-11-06,19583,spending,November
930,2109,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,13.01,non-fraud,2023-11-07,19583,spending,November
931,11982,GPDQ,Healthcare,Healthcare,102.56,non-fraud,2023-11-08,19583,spending,November
932,17123,Grocery Shopping - Fresh Grocers,Groceries,Groceries,18.96,non-fraud,2023-11-08,19583,spending,November
933,17,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,104.69,non-fraud,2023-11-08,19583,spending,November
934,1222,Interest Earned - Savings Account,Interest,Interest,4.84,non-fraud,2023-11-10,19583,spending,November
935,6690,Transfer to Investment Account,Transfers,Transfers,524.33,non-fraud,2023-11-11,19583,spending,November
936,14681,Transfer to Investment Account,Transfers,Transfers,680.17,non-fraud,2023-11-11,19583,spending,November
937,7394,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,109.08,non-fraud,2023-11-13,19583,spending,November
938,6545,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,54.16,non-fraud,2023-11-13,19583,spending,November
939,10948,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,14.11,non-fraud,2023-11-15,19583,spending,November
940,6298,Transfer from Savings to Current,Transfers,Transfers,380.18,non-fraud,2023-11-15,19583,spending,November
941,3184,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,88.34,non-fraud,2023-11-15,19583,spending,November
942,14725,Transfer from Savings to Current,Transfers,Transfers,329.46,non-fraud,2023-11-15,19583,spending,November
943,11442,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,85.1,non-fraud,2023-11-15,19583,spending,November
944,6852,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,46.02,non-fraud,2023-11-16,19583,spending,November
945,9907,Transfer to Emergency Fund,Transfers,Transfers,163.01,non-fraud,2023-11-16,19583,spending,November
946,564,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,38.44,non-fraud,2023-11-16,19583,spending,November
947,2121,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,56.24,non-fraud,2023-11-16,19583,spending,November
948,7332,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,93.85,non-fraud,2023-11-16,19583,spending,November
949,1575,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,165.09,non-fraud,2023-11-18,19583,spending,November
950,3104,Old Navy - Family Apparel,Online Shopping,Online Shopping,154.4,non-fraud,2023-11-18,19583,spending,November
951,10776,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,64.41,non-fraud,2023-11-18,19583,spending,November
952,13519,Transfer from Current to Savings,Transfers,Transfers,127.95,non-fraud,2023-11-18,19583,spending,November
953,28817,Grocery Shopping - Fresh Grocers,Groceries,Groceries,48.33,non-fraud,2023-11-20,19583,spending,November
954,3160,Rituals ,Personal care,Personal care,22.88,non-fraud,2023-11-21,19583,spending,November
955,3376,Waterstones ,Personal care,Personal care,28.0,non-fraud,2023-11-21,19583,spending,November
956,24110,Giant Food,Groceries,Groceries,68.26,non-fraud,2023-11-22,19583,spending,November
957,3510,Argos,Electronics,Electronics,458.19,non-fraud,2023-11-22,19583,spending,November
958,853,DesignMyNight ,Entertainment,Entertainment,55.3,non-fraud,2023-11-22,19583,spending,November
959,9714,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,20.67,non-fraud,2023-11-22,19583,spending,November
960,6795,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,135.3,non-fraud,2023-11-22,19583,spending,November
961,3005,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,19.39,non-fraud,2023-11-23,19583,spending,November
962,11895,Dunelm,Home Improvement,Home Improvement,811.63,non-fraud,2023-11-23,19583,spending,November
963,7290,Neiman Marcus - Designer Shopping,Shopping,Luxury shopping,1586.93,non-fraud,2023-11-23,19583,spending,November
964,14596,Five Guys,Dining Out,fast_food,16.66,non-fraud,2023-11-24,19583,spending,November
965,34550,Grocery Store - Fresh Produce,Groceries,Groceries,60.17,non-fraud,2023-11-25,19583,spending,November
966,30334,BJ's Wholesale Club,Groceries,Groceries,28.35,non-fraud,2023-11-26,19583,spending,November
967,4681,Gas Station - Fuel Purchase,Transportation,Fuel,28.42,non-fraud,2023-11-26,19583,spending,November
968,1449,DesignMyNight ,Entertainment,Entertainment,65.38,non-fraud,2023-11-27,19583,spending,November
969,8215,Currys PC World,Online Shopping,Online Shopping,132.27,non-fraud,2023-11-28,19583,spending,November
970,13769,Transfer to Investment Account,Transfers,Transfers,334.36,non-fraud,2023-11-28,19583,spending,November
971,19017,Target - Back-to-School Shopping,Shopping,Shopping,65.27,non-fraud,2023-11-28,19583,spending,November
972,1137,Fuel Purchase - Gas Station,Transportation,Fuel,140.01,non-fraud,2023-11-28,19583,spending,November
973,9925,Caffe Nero,Dining Out,cafes,2.73,non-fraud,2023-11-30,19583,spending,November
974,4885,WaterAid,Charity,Charity,9.41,non-fraud,2023-10-01,17747,spending,October
975,2229,Rent payment ,Housing,Housing,1771.72,non-fraud,2023-10-01,17747,spending,October
976,1104,O2,Utilities,Mobile,11.09,non-fraud,2023-10-01,17747,spending,October
977,5186,Paycheck Deposit - Company Payroll,Income,Income,19776.060468977943,non-fraud,2023-10-01,17747,income,October
978,5804,Invest Engine,Investment,Investment,188.04,non-fraud,2023-10-02,17747,spending,October
979,11486,Transfer to Vacation Fund,Transfers,Transfers,219.86,non-fraud,2023-10-02,17747,spending,October
980,36108,Whole Foods Market,Groceries,Groceries,48.46,non-fraud,2023-10-02,17747,spending,October
981,4781,Sanctuary spa,Personal care,Personal care,30.33,non-fraud,2023-10-02,17747,spending,October
982,9348,British Gas,Utilities,Bills,97.23,non-fraud,2023-10-02,17747,spending,October
983,8862,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,9.87,non-fraud,2023-10-02,17747,spending,October
984,3454,Three,Utilities,Mobile,21.02,non-fraud,2023-10-03,17747,spending,October
985,24,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,45.96,non-fraud,2023-10-03,17747,spending,October
986,4391,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,86.86,non-fraud,2023-10-03,17747,spending,October
987,7089,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,170.66,non-fraud,2023-10-03,17747,spending,October
988,10708,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,204.64,non-fraud,2023-10-03,17747,spending,October
989,40976,Giant Food,Groceries,Groceries,39.35,non-fraud,2023-10-04,17747,spending,October
990,9446,Online Shopping - Amazon,Online Shopping,Online Shopping,30.43,non-fraud,2023-10-04,17747,spending,October
991,7976,Transfer to Emergency Fund,Transfers,Transfers,477.75,non-fraud,2023-10-04,17747,spending,October
992,3544,DesignMyNight ,Entertainment,Entertainment,40.38,non-fraud,2023-10-04,17747,spending,October
993,4417,My5 (Channel 5),Utilities,TV,12.63,non-fraud,2023-10-04,17747,spending,October
994,3457,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,180.59,non-fraud,2023-10-04,17747,spending,October
995,15694,The Dive Bar,Dining Out,bars,18.88,non-fraud,2023-10-06,17747,spending,October
996,9241,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,46.3,non-fraud,2023-10-06,17747,spending,October
997,5646,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,458.21,non-fraud,2023-10-08,17747,spending,October
998,9500,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,106.8,non-fraud,2023-10-08,17747,spending,October
999,917,Savings Account Interest - October,Interest,Interest,6.48,non-fraud,2023-10-09,17747,spending,October
1000,3835,Vue,Entertainment,Entertainment,45.5,non-fraud,2023-10-09,17747,spending,October
1001,10251,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,20.69,non-fraud,2023-10-09,17747,spending,October
1002,11616,Transfer to Vacation Fund,Transfers,Transfers,463.4,non-fraud,2023-10-10,17747,spending,October
1003,4930,Transfer from Savings to Current,Transfers,Transfers,419.71,non-fraud,2023-10-10,17747,spending,October
1004,10695,Zara - Affordable Fashion,Online Shopping,Online Shopping,288.51,non-fraud,2023-10-10,17747,spending,October
1005,14313,Jimmy John's,Dining Out,fast_food,16.4,non-fraud,2023-10-10,17747,spending,October
1006,3248,Vue,Entertainment,Entertainment,35.36,non-fraud,2023-10-12,17747,spending,October
1007,32669,Whole Foods Market,Groceries,Groceries,35.72,non-fraud,2023-10-12,17747,spending,October
1008,11649,Givenchy - Designer Apparel,Shopping,Luxury shopping,1546.47,non-fraud,2023-10-13,17747,spending,October
1009,17436,Lavazza Coffee,Dining Out,cafes,3.42,non-fraud,2023-10-13,17747,spending,October
